Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:07:04.842000,D RICCIARDO,3,,1.0,1.0,0 days 00:05:23.120000,,,0 days 00:00:35.485000,0 days 00:00:33.321000,,0 days 00:06:31.521000,0 days 00:07:04.999000,229.0,195.0,238.0,,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 00:05:23.120000,2018-07-28 13:01:29.154,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:08:33.542000,D RICCIARDO,3,0 days 00:01:28.700000,2.0,1.0,,,0 days 00:00:33.011000,0 days 00:00:31.529000,0 days 00:00:24.160000,0 days 00:07:37.853000,0 days 00:08:09.382000,0 days 00:08:33.542000,269.0,233.0,249.0,294.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:07:04.842000,2018-07-28 13:03:10.876,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:10:26.323000,D RICCIARDO,3,0 days 00:01:52.781000,3.0,1.0,,,0 days 00:00:37.153000,0 days 00:00:42.109000,0 days 00:00:33.519000,0 days 00:09:10.695000,0 days 00:09:52.804000,0 days 00:10:26.323000,190.0,123.0,250.0,295.0,False,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 00:08:33.542000,2018-07-28 13:04:39.576,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:11:52.580000,D RICCIARDO,3,0 days 00:01:26.257000,4.0,1.0,,,0 days 00:00:32.053000,0 days 00:00:30.544000,0 days 00:00:23.660000,0 days 00:10:58.376000,0 days 00:11:28.920000,0 days 00:11:52.580000,277.0,237.0,253.0,298.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 00:10:26.323000,2018-07-28 13:06:32.357,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:13:43.611000,D RICCIARDO,3,0 days 00:01:51.031000,5.0,1.0,,0 days 00:13:41.895000,0 days 00:00:37.633000,0 days 00:00:40.045000,0 days 00:00:33.353000,0 days 00:12:30.213000,0 days 00:13:10.258000,0 days 00:13:43.611000,211.0,205.0,,287.0,False,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 00:11:52.580000,2018-07-28 13:07:58.614,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:15:51.462000,D RICCIARDO,3,0 days 00:02:07.851000,6.0,2.0,0 days 00:14:07.843000,,0 days 00:01:03.667000,0 days 00:00:39.733000,0 days 00:00:24.451000,0 days 00:14:47.278000,0 days 00:15:27.011000,0 days 00:15:51.462000,232.0,217.0,255.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:13:43.611000,2018-07-28 13:09:49.645,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:17:14.237000,D RICCIARDO,3,0 days 00:01:22.775000,7.0,2.0,,,0 days 00:00:31.046000,0 days 00:00:29.806000,0 days 00:00:21.923000,0 days 00:16:22.508000,0 days 00:16:52.314000,0 days 00:17:14.237000,274.0,240.0,258.0,298.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:15:51.462000,2018-07-28 13:11:57.496,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:18:34.041000,D RICCIARDO,3,0 days 00:01:19.804000,8.0,2.0,,,0 days 00:00:29.400000,0 days 00:00:28.492000,0 days 00:00:21.912000,0 days 00:17:43.637000,0 days 00:18:12.129000,0 days 00:18:34.041000,278.0,245.0,260.0,299.0,True,SOFT,3.0,True,Red Bull Racing,0 days 00:17:14.237000,2018-07-28 13:13:20.271,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:20:06.115000,D RICCIARDO,3,0 days 00:01:32.074000,9.0,2.0,,,0 days 00:00:33.334000,0 days 00:00:35.161000,0 days 00:00:23.579000,0 days 00:19:07.375000,0 days 00:19:42.536000,0 days 00:20:06.115000,258.0,222.0,257.0,304.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:18:34.041000,2018-07-28 13:14:40.075,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:21:24.926000,D RICCIARDO,3,0 days 00:01:18.811000,10.0,2.0,,,0 days 00:00:28.988000,0 days 00:00:27.914000,0 days 00:00:21.909000,0 days 00:20:35.103000,0 days 00:21:03.017000,0 days 00:21:24.926000,279.0,251.0,260.0,302.0,True,SOFT,5.0,True,Red Bull Racing,0 days 00:20:06.115000,2018-07-28 13:16:12.149,,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:22:43.466000,D RICCIARDO,3,0 days 00:01:18.540000,11.0,2.0,,,0 days 00:00:28.779000,0 days 00:00:27.979000,0 days 00:00:21.782000,0 days 00:21:53.705000,0 days 00:22:21.684000,0 days 00:22:43.466000,278.0,251.0,260.0,307.0,True,SOFT,6.0,True,Red Bull Racing,0 days 00:21:24.926000,2018-07-28 13:17:30.960,1,,False,,False,True,12.0,2018,Hungarian Grand Prix,True
0 days 00:24:22.478000,D RICCIARDO,3,0 days 00:01:39.012000,12.0,2.0,,0 days 00:24:20.697000,0 days 00:00:34.584000,0 days 00:00:34.986000,0 days 00:00:29.442000,0 days 00:23:18.050000,0 days 00:23:53.036000,0 days 00:24:22.478000,226.0,217.0,,287.0,False,SOFT,7.0,True,Red Bull Racing,0 days 00:22:43.466000,2018-07-28 13:18:49.500,1,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:31:11.338000,D RICCIARDO,3,,13.0,3.0,0 days 00:29:19.679000,0 days 00:31:09.542000,,0 days 00:00:35.800000,0 days 00:00:43.200000,,0 days 00:30:28.210000,0 days 00:31:11.341000,260.0,150.0,,,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 00:24:22.478000,2018-07-28 13:20:28.512,1,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:33:29.640000,D RICCIARDO,3,0 days 00:02:18.302000,14.0,4.0,0 days 00:31:41.574000,,0 days 00:01:05.183000,0 days 00:00:38.351000,0 days 00:00:34.768000,0 days 00:32:16.521000,0 days 00:32:54.872000,0 days 00:33:29.640000,217.0,179.0,223.0,,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 00:31:11.338000,2018-07-28 13:27:17.372,1,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:35:06.561000,D RICCIARDO,3,0 days 00:01:36.921000,15.0,4.0,,,0 days 00:00:32.515000,0 days 00:00:34.671000,0 days 00:00:29.735000,0 days 00:34:02.155000,0 days 00:34:36.826000,0 days 00:35:06.561000,252.0,217.0,220.0,290.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:33:29.640000,2018-07-28 13:29:35.674,12,,False,,False,True,12.0,2018,Hungarian Grand Prix,True
0 days 00:36:43.494000,D RICCIARDO,3,0 days 00:01:36.933000,16.0,4.0,,,0 days 00:00:32.987000,0 days 00:00:33.655000,0 days 00:00:30.291000,0 days 00:35:39.548000,0 days 00:36:13.203000,0 days 00:36:43.494000,262.0,218.0,222.0,285.0,False,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 00:35:06.561000,2018-07-28 13:31:12.595,12,,False,,False,True,12.0,2018,Hungarian Grand Prix,True
0 days 00:38:33.794000,D RICCIARDO,3,0 days 00:01:50.300000,17.0,4.0,,0 days 00:38:32.020000,0 days 00:00:35.827000,0 days 00:00:37.607000,0 days 00:00:36.866000,0 days 00:37:19.321000,0 days 00:37:56.928000,0 days 00:38:33.794000,222.0,199.0,,279.0,False,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 00:36:43.494000,2018-07-28 13:32:49.528,1,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:41:51.235000,D RICCIARDO,3,,18.0,5.0,0 days 00:40:08.756000,,,0 days 00:00:37.224000,0 days 00:00:30.281000,,0 days 00:41:21.005000,0 days 00:41:51.296000,231.0,200.0,228.0,,False,WET,1.0,True,Red Bull Racing,0 days 00:38:33.794000,2018-07-28 13:34:39.828,1,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:43:29.390000,D RICCIARDO,3,0 days 00:01:38.155000,19.0,5.0,,,0 days 00:00:34.081000,0 days 00:00:35.088000,0 days 00:00:28.986000,0 days 00:42:25.316000,0 days 00:43:00.404000,0 days 00:43:29.390000,255.0,217.0,233.0,279.0,False,WET,2.0,True,Red Bull Racing,0 days 00:41:51.235000,2018-07-28 13:37:57.269,1,,False,,False,True,12.0,2018,Hungarian Grand Prix,True
0 days 00:45:05.832000,D RICCIARDO,3,0 days 00:01:36.442000,20.0,5.0,,,0 days 00:00:33.665000,0 days 00:00:34.498000,0 days 00:00:28.279000,0 days 00:44:03.055000,0 days 00:44:37.553000,0 days 00:45:05.832000,260.0,216.0,236.0,,True,WET,3.0,True,Red Bull Racing,0 days 00:43:29.390000,2018-07-28 13:39:35.424,1,,False,,False,True,12.0,2018,Hungarian Grand Prix,True
0 days 00:46:54.445000,D RICCIARDO,3,0 days 00:01:48.613000,21.0,5.0,,0 days 00:46:52.664000,0 days 00:00:39.333000,0 days 00:00:36.344000,0 days 00:00:32.936000,0 days 00:45:45.165000,0 days 00:46:21.509000,0 days 00:46:54.445000,220.0,205.0,,264.0,False,WET,4.0,True,Red Bull Racing,0 days 00:45:05.832000,2018-07-28 13:41:11.866,1,,False,,False,False,12.0,2018,Hungarian Grand Prix,True
0 days 00:06:02.013000,N HULKENBERG,27,,1.0,,0 days 00:04:15.202000,,,0 days 00:00:39.425000,0 days 00:00:31.987000,,0 days 00:05:30.045000,0 days 00:06:02.128000,209.0,180.0,254.0,,False,nan,,True,Renault,0 days 00:04:15.202000,2018-07-28 13:00:21.236,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:07:29.166000,N HULKENBERG,27,0 days 00:01:27.153000,2.0,1.0,,,0 days 00:00:32.798000,0 days 00:00:30.461000,0 days 00:00:23.894000,0 days 00:06:34.811000,0 days 00:07:05.272000,0 days 00:07:29.166000,275.0,235.0,250.0,297.0,True,INTERMEDIATE,1.0,True,Renault,0 days 00:06:02.013000,2018-07-28 13:02:08.047,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:08:57.012000,N HULKENBERG,27,0 days 00:01:27.846000,3.0,1.0,,,0 days 00:00:32.581000,0 days 00:00:30.942000,0 days 00:00:24.323000,0 days 00:08:01.747000,0 days 00:08:32.689000,0 days 00:08:57.012000,278.0,235.0,251.0,298.0,False,INTERMEDIATE,2.0,True,Renault,0 days 00:07:29.166000,2018-07-28 13:03:35.200,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:10:41.738000,N HULKENBERG,27,0 days 00:01:44.726000,4.0,1.0,,0 days 00:10:39.938000,0 days 00:00:39.587000,0 days 00:00:35.337000,0 days 00:00:29.802000,0 days 00:09:36.599000,0 days 00:10:11.936000,0 days 00:10:41.738000,169.0,224.0,,275.0,False,INTERMEDIATE,3.0,True,Renault,0 days 00:08:57.012000,2018-07-28 13:05:03.046,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:12:45.872000,N HULKENBERG,27,0 days 00:02:04.134000,5.0,2.0,0 days 00:11:05.525000,,0 days 00:01:00.203000,0 days 00:00:37.178000,0 days 00:00:26.753000,0 days 00:11:41.941000,0 days 00:12:19.119000,0 days 00:12:45.872000,236.0,192.0,257.0,,False,ULTRASOFT,1.0,True,Renault,0 days 00:10:41.738000,2018-07-28 13:06:47.772,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:14:07.601000,N HULKENBERG,27,0 days 00:01:21.729000,6.0,2.0,,,0 days 00:00:31.584000,0 days 00:00:28.206000,0 days 00:00:21.939000,0 days 00:13:17.456000,0 days 00:13:45.662000,0 days 00:14:07.601000,282.0,247.0,261.0,298.0,True,ULTRASOFT,2.0,True,Renault,0 days 00:12:45.872000,2018-07-28 13:08:51.906,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:15:59.351000,N HULKENBERG,27,0 days 00:01:51.750000,7.0,2.0,,,0 days 00:00:42.394000,0 days 00:00:42.856000,0 days 00:00:26.500000,0 days 00:14:49.995000,0 days 00:15:32.851000,0 days 00:15:59.351000,123.0,178.0,261.0,293.0,False,ULTRASOFT,3.0,True,Renault,0 days 00:14:07.601000,2018-07-28 13:10:13.635,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:17:18.854000,N HULKENBERG,27,0 days 00:01:19.503000,8.0,2.0,,,0 days 00:00:29.224000,0 days 00:00:28.340000,0 days 00:00:21.939000,0 days 00:16:28.575000,0 days 00:16:56.915000,0 days 00:17:18.854000,289.0,243.0,261.0,306.0,True,ULTRASOFT,4.0,True,Renault,0 days 00:15:59.351000,2018-07-28 13:12:05.385,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:19:07.752000,N HULKENBERG,27,0 days 00:01:48.898000,9.0,2.0,,,0 days 00:00:39.111000,0 days 00:00:40.295000,0 days 00:00:29.492000,0 days 00:17:57.965000,0 days 00:18:38.260000,0 days 00:19:07.752000,192.0,182.0,262.0,291.0,False,ULTRASOFT,5.0,True,Renault,0 days 00:17:18.854000,2018-07-28 13:13:24.888,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:20:25.657000,N HULKENBERG,27,0 days 00:01:17.905000,10.0,2.0,,,0 days 00:00:28.327000,0 days 00:00:27.940000,0 days 00:00:21.638000,0 days 00:19:36.079000,0 days 00:20:04.019000,0 days 00:20:25.657000,287.0,250.0,259.0,304.0,True,ULTRASOFT,6.0,True,Renault,0 days 00:19:07.752000,2018-07-28 13:15:13.786,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:21:58.593000,N HULKENBERG,27,0 days 00:01:32.936000,11.0,2.0,,,0 days 00:00:32.153000,0 days 00:00:31.275000,0 days 00:00:29.508000,0 days 00:20:57.810000,0 days 00:21:29.085000,0 days 00:21:58.593000,249.0,219.0,262.0,288.0,False,ULTRASOFT,7.0,True,Renault,0 days 00:20:25.657000,2018-07-28 13:16:31.691,,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:23:35.217000,N HULKENBERG,27,0 days 00:01:36.624000,12.0,2.0,,0 days 00:23:33.426000,0 days 00:00:32.540000,0 days 00:00:33.578000,0 days 00:00:30.506000,0 days 00:22:31.133000,0 days 00:23:04.711000,0 days 00:23:35.217000,244.0,214.0,,303.0,False,ULTRASOFT,8.0,True,Renault,0 days 00:21:58.593000,2018-07-28 13:18:04.627,1,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:30:52.228000,N HULKENBERG,27,,13.0,3.0,0 days 00:29:07.127000,0 days 00:30:50.432000,,0 days 00:00:34.409000,0 days 00:00:40.280000,,0 days 00:30:11.959000,0 days 00:30:52.228000,258.0,,,,False,ULTRASOFT,1.0,True,Renault,0 days 00:23:35.217000,2018-07-28 13:19:41.251,1,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:34:20.005000,N HULKENBERG,27,,14.0,4.0,0 days 00:32:40.861000,,,0 days 00:00:37.306000,0 days 00:00:29.943000,,0 days 00:33:50.101000,0 days 00:34:20.056000,235.0,202.0,235.0,,False,INTERMEDIATE,1.0,True,Renault,0 days 00:30:52.228000,2018-07-28 13:26:58.262,1,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:35:56.511000,N HULKENBERG,27,0 days 00:01:36.506000,15.0,4.0,,,0 days 00:00:32.777000,0 days 00:00:33.467000,0 days 00:00:30.262000,0 days 00:34:52.782000,0 days 00:35:26.249000,0 days 00:35:56.511000,259.0,215.0,226.0,291.0,True,INTERMEDIATE,2.0,True,Renault,0 days 00:34:20.005000,2018-07-28 13:30:26.039,12,,False,,False,True,13.0,2018,Hungarian Grand Prix,True
0 days 00:37:39.367000,N HULKENBERG,27,0 days 00:01:42.856000,16.0,4.0,,,0 days 00:00:32.729000,0 days 00:00:37.394000,0 days 00:00:32.733000,0 days 00:36:29.240000,0 days 00:37:06.634000,0 days 00:37:39.367000,257.0,174.0,212.0,289.0,False,INTERMEDIATE,3.0,True,Renault,0 days 00:35:56.511000,2018-07-28 13:32:02.545,12,,False,,False,True,13.0,2018,Hungarian Grand Prix,True
0 days 00:39:27.004000,N HULKENBERG,27,0 days 00:01:47.637000,17.0,4.0,,0 days 00:39:25.206000,0 days 00:00:33.188000,0 days 00:00:37.963000,0 days 00:00:36.486000,0 days 00:38:12.555000,0 days 00:38:50.518000,0 days 00:39:27.004000,,186.0,,276.0,False,INTERMEDIATE,4.0,True,Renault,0 days 00:37:39.367000,2018-07-28 13:33:45.401,1,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:41:40.872000,N HULKENBERG,27,0 days 00:02:13.868000,18.0,5.0,0 days 00:39:58.224000,,0 days 00:01:05.499000,0 days 00:00:39.590000,0 days 00:00:28.779000,0 days 00:40:32.503000,0 days 00:41:12.093000,0 days 00:41:40.872000,230.0,203.0,235.0,,False,WET,1.0,True,Renault,0 days 00:39:27.004000,2018-07-28 13:35:33.038,1,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:43:20.255000,N HULKENBERG,27,0 days 00:01:39.383000,19.0,5.0,,,0 days 00:00:33.851000,0 days 00:00:35.900000,0 days 00:00:29.632000,0 days 00:42:14.723000,0 days 00:42:50.623000,0 days 00:43:20.255000,254.0,210.0,232.0,277.0,False,WET,2.0,True,Renault,0 days 00:41:40.872000,2018-07-28 13:37:46.906,1,,False,,False,True,13.0,2018,Hungarian Grand Prix,True
0 days 00:45:16.182000,N HULKENBERG,27,0 days 00:01:55.927000,20.0,5.0,,0 days 00:45:14.392000,0 days 00:00:39.443000,0 days 00:00:42.043000,0 days 00:00:34.441000,0 days 00:43:59.698000,0 days 00:44:41.741000,0 days 00:45:16.182000,218.0,201.0,,247.0,False,WET,3.0,True,Renault,0 days 00:43:20.255000,2018-07-28 13:39:26.289,1,,False,,False,False,13.0,2018,Hungarian Grand Prix,True
0 days 00:05:52.414000,M ERICSSON,9,,1.0,,0 days 00:04:05.490000,,,0 days 00:00:36.017000,0 days 00:00:34.589000,,0 days 00:05:17.825000,0 days 00:05:52.548000,216.0,202.0,255.0,,False,nan,,True,Sauber,0 days 00:04:05.490000,2018-07-28 13:00:11.524,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:07:22.254000,M ERICSSON,9,0 days 00:01:29.840000,2.0,1.0,,,0 days 00:00:33.093000,0 days 00:00:31.892000,0 days 00:00:24.855000,0 days 00:06:25.507000,0 days 00:06:57.399000,0 days 00:07:22.254000,265.0,230.0,254.0,300.0,True,INTERMEDIATE,1.0,True,Sauber,0 days 00:05:52.414000,2018-07-28 13:01:58.448,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:09:19.446000,M ERICSSON,9,0 days 00:01:57.192000,3.0,1.0,,,0 days 00:00:33.116000,0 days 00:00:44.305000,0 days 00:00:39.771000,0 days 00:07:55.370000,0 days 00:08:39.675000,0 days 00:09:19.446000,276.0,182.0,251.0,302.0,False,INTERMEDIATE,2.0,True,Sauber,0 days 00:07:22.254000,2018-07-28 13:03:28.288,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:10:55.010000,M ERICSSON,9,0 days 00:01:35.564000,4.0,1.0,,0 days 00:10:53.335000,0 days 00:00:33.115000,0 days 00:00:32.523000,0 days 00:00:29.926000,0 days 00:09:52.561000,0 days 00:10:25.084000,0 days 00:10:55.010000,277.0,230.0,,299.0,False,INTERMEDIATE,3.0,True,Sauber,0 days 00:09:19.446000,2018-07-28 13:05:25.480,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:12:53.628000,M ERICSSON,9,0 days 00:01:58.618000,5.0,2.0,0 days 00:11:20.277000,,0 days 00:01:01.301000,0 days 00:00:32.920000,0 days 00:00:24.397000,0 days 00:11:56.311000,0 days 00:12:29.231000,0 days 00:12:53.628000,240.0,211.0,259.0,,False,ULTRASOFT,1.0,True,Sauber,0 days 00:10:55.010000,2018-07-28 13:07:01.044,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:14:15.998000,M ERICSSON,9,0 days 00:01:22.370000,6.0,2.0,,,0 days 00:00:31.501000,0 days 00:00:28.725000,0 days 00:00:22.144000,0 days 00:13:25.129000,0 days 00:13:53.854000,0 days 00:14:15.998000,284.0,247.0,264.0,304.0,True,ULTRASOFT,2.0,True,Sauber,0 days 00:12:53.628000,2018-07-28 13:08:59.662,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:15:55.611000,M ERICSSON,9,0 days 00:01:39.613000,7.0,2.0,,,0 days 00:00:33.848000,0 days 00:00:38.424000,0 days 00:00:27.341000,0 days 00:14:49.846000,0 days 00:15:28.270000,0 days 00:15:55.611000,229.0,210.0,264.0,299.0,False,ULTRASOFT,3.0,True,Sauber,0 days 00:14:15.998000,2018-07-28 13:10:22.032,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:17:16.672000,M ERICSSON,9,0 days 00:01:21.061000,8.0,2.0,,,0 days 00:00:30.477000,0 days 00:00:28.650000,0 days 00:00:21.934000,0 days 00:16:26.088000,0 days 00:16:54.738000,0 days 00:17:16.672000,286.0,251.0,262.0,310.0,True,ULTRASOFT,4.0,True,Sauber,0 days 00:15:55.611000,2018-07-28 13:12:01.645,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:18:57.006000,M ERICSSON,9,0 days 00:01:40.334000,9.0,2.0,,,0 days 00:00:35.130000,0 days 00:00:38.832000,0 days 00:00:26.372000,0 days 00:17:51.802000,0 days 00:18:30.634000,0 days 00:18:57.006000,223.0,196.0,264.0,292.0,False,ULTRASOFT,5.0,True,Sauber,0 days 00:17:16.672000,2018-07-28 13:13:22.706,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:20:15.647000,M ERICSSON,9,0 days 00:01:18.641000,10.0,2.0,,,0 days 00:00:28.476000,0 days 00:00:28.144000,0 days 00:00:22.021000,0 days 00:19:25.482000,0 days 00:19:53.626000,0 days 00:20:15.647000,288.0,255.0,260.0,307.0,True,ULTRASOFT,6.0,True,Sauber,0 days 00:18:57.006000,2018-07-28 13:15:03.040,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:21:45.277000,M ERICSSON,9,0 days 00:01:29.630000,11.0,2.0,,,0 days 00:00:29.059000,0 days 00:00:29.725000,0 days 00:00:30.846000,0 days 00:20:44.706000,0 days 00:21:14.431000,0 days 00:21:45.277000,284.0,188.0,262.0,306.0,False,ULTRASOFT,7.0,True,Sauber,0 days 00:20:15.647000,2018-07-28 13:16:21.681,,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:23:04.300000,M ERICSSON,9,0 days 00:01:19.023000,12.0,2.0,,,0 days 00:00:28.606000,0 days 00:00:28.236000,0 days 00:00:22.181000,0 days 00:22:13.883000,0 days 00:22:42.119000,0 days 00:23:04.300000,283.0,244.0,261.0,,False,ULTRASOFT,8.0,True,Sauber,0 days 00:21:45.277000,2018-07-28 13:17:51.311,1,,False,,False,True,14.0,2018,Hungarian Grand Prix,True
0 days 00:24:40.837000,M ERICSSON,9,0 days 00:01:36.537000,13.0,2.0,,0 days 00:24:39.151000,0 days 00:00:33.855000,0 days 00:00:32.708000,0 days 00:00:29.974000,0 days 00:23:38.155000,0 days 00:24:10.863000,0 days 00:24:40.837000,249.0,212.0,,290.0,False,ULTRASOFT,9.0,True,Sauber,0 days 00:23:04.300000,2018-07-28 13:19:10.334,1,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:31:16.875000,M ERICSSON,9,,14.0,3.0,0 days 00:29:24.845000,0 days 00:31:15.173000,,0 days 00:00:35.598000,0 days 00:00:41.224000,,0 days 00:30:35.746000,0 days 00:31:16.886000,252.0,175.0,,,False,ULTRASOFT,1.0,True,Sauber,0 days 00:24:40.837000,2018-07-28 13:20:46.871,1,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:33:35.641000,M ERICSSON,9,0 days 00:02:18.766000,15.0,4.0,0 days 00:31:43.887000,,0 days 00:01:01.605000,0 days 00:00:37.786000,0 days 00:00:39.375000,0 days 00:32:18.480000,0 days 00:32:56.266000,0 days 00:33:35.641000,236.0,193.0,237.0,,False,INTERMEDIATE,1.0,True,Sauber,0 days 00:31:16.875000,2018-07-28 13:27:22.909,1,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:35:12.716000,M ERICSSON,9,0 days 00:01:37.075000,16.0,4.0,,,0 days 00:00:31.546000,0 days 00:00:33.620000,0 days 00:00:31.909000,0 days 00:34:07.187000,0 days 00:34:40.807000,0 days 00:35:12.716000,267.0,210.0,215.0,297.0,True,INTERMEDIATE,2.0,True,Sauber,0 days 00:33:35.641000,2018-07-28 13:29:41.675,12,,False,,False,True,14.0,2018,Hungarian Grand Prix,True
0 days 00:37:00.772000,M ERICSSON,9,0 days 00:01:48.056000,17.0,4.0,,0 days 00:36:59.058000,0 days 00:00:33.455000,0 days 00:00:37.735000,0 days 00:00:36.866000,0 days 00:35:46.171000,0 days 00:36:23.906000,0 days 00:37:00.772000,261.0,192.0,,286.0,False,INTERMEDIATE,3.0,True,Sauber,0 days 00:35:12.716000,2018-07-28 13:31:18.750,12,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:39:08.560000,M ERICSSON,9,0 days 00:02:07.788000,18.0,5.0,0 days 00:37:25.509000,,0 days 00:00:58.954000,0 days 00:00:38.934000,0 days 00:00:29.900000,0 days 00:37:59.726000,0 days 00:38:38.660000,0 days 00:39:08.560000,232.0,195.0,231.0,,False,WET,1.0,True,Sauber,0 days 00:37:00.772000,2018-07-28 13:33:06.806,1,,False,,False,False,14.0,2018,Hungarian Grand Prix,True
0 days 00:40:48.474000,M ERICSSON,9,0 days 00:01:39.914000,19.0,5.0,,,0 days 00:00:33.829000,0 days 00:00:37.176000,0 days 00:00:28.909000,0 days 00:39:42.389000,0 days 00:40:19.565000,0 days 00:40:48.474000,264.0,213.0,232.0,278.0,False,WET,2.0,True,Sauber,0 days 00:39:08.560000,2018-07-28 13:35:14.594,1,,False,,False,True,14.0,2018,Hungarian Grand Prix,True
0 days 00:42:27.990000,M ERICSSON,9,0 days 00:01:39.516000,20.0,5.0,,,0 days 00:00:33.896000,0 days 00:00:36.357000,0 days 00:00:29.263000,0 days 00:41:22.370000,0 days 00:41:58.727000,0 days 00:42:27.990000,266.0,207.0,235.0,280.0,False,WET,3.0,True,Sauber,0 days 00:40:48.474000,2018-07-28 13:36:54.508,1,,False,,False,True,14.0,2018,Hungarian Grand Prix,True
0 days 00:44:07.662000,M ERICSSON,9,0 days 00:01:39.672000,21.0,5.0,,,0 days 00:00:33.821000,0 days 00:00:36.422000,0 days 00:00:29.429000,0 days 00:43:01.811000,0 days 00:43:38.233000,0 days 00:44:07.662000,268.0,195.0,234.0,281.0,False,WET,4.0,True,Sauber,0 days 00:42:27.990000,2018-07-28 13:38:34.024,1,,False,,False,True,14.0,2018,Hungarian Grand Prix,True
