Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:52:54.121000,V BOTTAS,77,0 days 00:01:10.940000,17.0,3.0,,,0 days 00:00:18.789000,0 days 00:00:33.194000,0 days 00:00:18.957000,0 days 00:52:01.970000,0 days 00:52:35.164000,0 days 00:52:54.121000,224.0,204.0,271.0,283.0,True,SOFT,2.0,True,Mercedes,0 days 00:51:43.181000,2021-05-22 13:36:43.920,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 00:54:18.962000,V BOTTAS,77,0 days 00:01:24.841000,18.0,3.0,,,0 days 00:00:22.453000,0 days 00:00:39.062000,0 days 00:00:23.326000,0 days 00:53:16.574000,0 days 00:53:55.636000,0 days 00:54:18.962000,179.0,178.0,270.0,254.0,False,SOFT,3.0,True,Mercedes,0 days 00:52:54.121000,2021-05-22 13:37:54.860,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 00:55:29.657000,V BOTTAS,77,0 days 00:01:10.695000,19.0,3.0,,,0 days 00:00:18.664000,0 days 00:00:33.113000,0 days 00:00:18.918000,0 days 00:54:37.626000,0 days 00:55:10.739000,0 days 00:55:29.657000,222.0,209.0,273.0,284.0,True,SOFT,4.0,True,Mercedes,0 days 00:54:18.962000,2021-05-22 13:39:19.701,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 01:03:10.615000,V BOTTAS,77,,20.0,3.0,,0 days 00:56:47.451000,0 days 00:00:21.728000,0 days 00:00:40.278000,,0 days 00:55:51.389000,0 days 00:56:31.685000,,168.0,173.0,,255.0,False,SOFT,5.0,True,Mercedes,0 days 00:55:29.657000,2021-05-22 13:40:30.396,12,,False,,False,False,3.0,2021,Monaco Grand Prix,False
0 days 01:04:36.172000,V BOTTAS,77,0 days 00:01:25.557000,21.0,4.0,0 days 01:03:11.513000,,0 days 00:00:24.204000,0 days 00:00:36.809000,0 days 00:00:24.544000,0 days 01:03:34.819000,0 days 01:04:11.628000,0 days 01:04:36.172000,169.0,177.0,269.0,272.0,False,SOFT,1.0,True,Mercedes,0 days 01:03:10.615000,2021-05-22 13:48:11.354,1,,False,,False,False,3.0,2021,Monaco Grand Prix,False
0 days 01:05:46.808000,V BOTTAS,77,0 days 00:01:10.636000,22.0,4.0,,,0 days 00:00:18.669000,0 days 00:00:33.177000,0 days 00:00:18.790000,0 days 01:04:54.841000,0 days 01:05:28.018000,0 days 01:05:46.808000,223.0,208.0,272.0,282.0,True,SOFT,2.0,True,Mercedes,0 days 01:04:36.172000,2021-05-22 13:49:36.911,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 01:07:10.666000,V BOTTAS,77,0 days 00:01:23.858000,23.0,4.0,,,0 days 00:00:22.766000,0 days 00:00:39.657000,0 days 00:00:21.435000,0 days 01:06:09.574000,0 days 01:06:49.231000,0 days 01:07:10.666000,173.0,185.0,270.0,253.0,False,SOFT,3.0,True,Mercedes,0 days 01:05:46.808000,2021-05-22 13:50:47.547,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 01:08:21.267000,V BOTTAS,77,0 days 00:01:10.601000,24.0,4.0,,,0 days 00:00:18.599000,0 days 00:00:33.041000,0 days 00:00:18.961000,0 days 01:07:29.265000,0 days 01:08:02.306000,0 days 01:08:21.267000,225.0,210.0,271.0,282.0,True,SOFT,4.0,True,Mercedes,0 days 01:07:10.666000,2021-05-22 13:52:11.405,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 01:11:28.665000,V BOTTAS,77,,25.0,4.0,,0 days 01:09:34.841000,0 days 00:00:21.922000,0 days 00:00:37.105000,,0 days 01:08:43.201000,0 days 01:09:20.307000,,171.0,185.0,,254.0,False,SOFT,5.0,True,Mercedes,0 days 01:08:21.267000,2021-05-22 13:53:22.006,1,,False,,False,False,3.0,2021,Monaco Grand Prix,False
0 days 01:12:49.955000,V BOTTAS,77,0 days 00:01:21.290000,26.0,5.0,0 days 01:11:29.322000,,0 days 00:00:23.701000,0 days 00:00:36.720000,0 days 00:00:20.869000,0 days 01:11:52.366000,0 days 01:12:29.086000,0 days 01:12:49.955000,168.0,191.0,264.0,275.0,False,SOFT,1.0,True,Mercedes,0 days 01:11:28.665000,2021-05-22 13:56:29.404,1,,False,,False,False,3.0,2021,Monaco Grand Prix,False
0 days 01:14:15.834000,V BOTTAS,77,0 days 00:01:25.879000,27.0,5.0,,,0 days 00:00:20.474000,0 days 00:00:39.632000,0 days 00:00:25.773000,0 days 01:13:10.429000,0 days 01:13:50.061000,0 days 01:14:15.834000,200.0,73.0,270.0,277.0,False,SOFT,2.0,True,Mercedes,0 days 01:12:49.955000,2021-05-22 13:57:50.694,1,,False,,False,True,3.0,2021,Monaco Grand Prix,False
0 days 01:15:55.838000,V BOTTAS,77,,28.0,5.0,,0 days 01:15:55.838000,0 days 00:00:18.489000,,,0 days 01:14:34.332000,,,226.0,,,,False,SOFT,3.0,True,Mercedes,0 days 01:14:15.834000,2021-05-22 13:59:16.573,125,,False,,False,False,3.0,2021,Monaco Grand Prix,False
0 days 00:19:30.111000,C SAINZ,55,0 days 00:01:43.312000,1.0,1.0,0 days 00:17:47.587000,,0 days 00:00:30.631000,0 days 00:00:43.978000,0 days 00:00:28.703000,0 days 00:18:17.449000,0 days 00:19:01.445000,0 days 00:19:30.377000,149.0,159.0,268.0,262.0,False,SOFT,1.0,True,Ferrari,0 days 00:17:47.587000,2021-05-22 13:02:48.326,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 00:20:45.682000,C SAINZ,55,0 days 00:01:15.571000,2.0,1.0,,,0 days 00:00:19.352000,0 days 00:00:35.090000,0 days 00:00:21.129000,0 days 00:19:49.463000,0 days 00:20:24.553000,0 days 00:20:45.682000,212.0,194.0,268.0,279.0,True,SOFT,2.0,True,Ferrari,0 days 00:19:30.111000,2021-05-22 13:04:30.850,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:21:57.023000,C SAINZ,55,0 days 00:01:11.341000,3.0,1.0,,,0 days 00:00:18.831000,0 days 00:00:33.483000,0 days 00:00:19.027000,0 days 00:21:04.513000,0 days 00:21:37.996000,0 days 00:21:57.023000,221.0,204.0,270.0,282.0,True,SOFT,3.0,True,Ferrari,0 days 00:20:45.682000,2021-05-22 13:05:46.421,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:23:41.109000,C SAINZ,55,0 days 00:01:44.086000,4.0,1.0,,,0 days 00:00:25.809000,0 days 00:00:51.195000,0 days 00:00:27.082000,0 days 00:22:22.832000,0 days 00:23:14.027000,0 days 00:23:41.109000,63.0,177.0,269.0,241.0,False,SOFT,4.0,True,Ferrari,0 days 00:21:57.023000,2021-05-22 13:06:57.762,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:24:52.433000,C SAINZ,55,0 days 00:01:11.324000,5.0,1.0,,,0 days 00:00:18.776000,0 days 00:00:33.619000,0 days 00:00:18.929000,0 days 00:23:59.885000,0 days 00:24:33.504000,0 days 00:24:52.433000,221.0,208.0,269.0,283.0,True,SOFT,5.0,True,Ferrari,0 days 00:23:41.109000,2021-05-22 13:08:41.848,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:26:37.196000,C SAINZ,55,0 days 00:01:44.763000,6.0,1.0,,,0 days 00:00:24.961000,0 days 00:00:52.213000,0 days 00:00:27.589000,0 days 00:25:17.394000,0 days 00:26:09.607000,0 days 00:26:37.196000,108.0,138.0,267.0,222.0,False,SOFT,6.0,True,Ferrari,0 days 00:24:52.433000,2021-05-22 13:09:53.172,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:28:18.852000,C SAINZ,55,0 days 00:01:41.656000,7.0,1.0,,,0 days 00:00:19.019000,0 days 00:00:49.657000,0 days 00:00:32.980000,0 days 00:26:56.215000,0 days 00:27:45.872000,0 days 00:28:18.852000,179.0,156.0,268.0,218.0,False,SOFT,7.0,True,Ferrari,0 days 00:26:37.196000,2021-05-22 13:11:37.935,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:40:06.985000,C SAINZ,55,,8.0,1.0,,0 days 00:29:32.209000,0 days 00:00:18.814000,0 days 00:00:34.589000,,0 days 00:28:37.687000,0 days 00:29:12.266000,,220.0,165.0,,282.0,False,SOFT,8.0,True,Ferrari,0 days 00:28:18.852000,2021-05-22 13:13:19.591,12,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 00:41:41.926000,C SAINZ,55,0 days 00:01:34.941000,9.0,2.0,0 days 00:40:08.192000,,0 days 00:00:29.542000,0 days 00:00:41.782000,0 days 00:00:23.617000,0 days 00:40:36.527000,0 days 00:41:18.309000,0 days 00:41:41.926000,174.0,185.0,266.0,266.0,False,SOFT,1.0,True,Ferrari,0 days 00:40:06.985000,2021-05-22 13:25:07.724,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 00:43:03.904000,C SAINZ,55,0 days 00:01:21.978000,10.0,2.0,,,0 days 00:00:19.525000,0 days 00:00:40.291000,0 days 00:00:22.162000,0 days 00:42:01.451000,0 days 00:42:41.742000,0 days 00:43:03.904000,197.0,179.0,270.0,255.0,False,SOFT,2.0,True,Ferrari,0 days 00:41:41.926000,2021-05-22 13:26:42.665,1,,True,TRACK LIMITS AT TURN 10,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:44:14.710000,C SAINZ,55,0 days 00:01:10.806000,11.0,2.0,,,0 days 00:00:18.656000,0 days 00:00:33.338000,0 days 00:00:18.812000,0 days 00:43:22.560000,0 days 00:43:55.898000,0 days 00:44:14.710000,222.0,208.0,271.0,282.0,True,SOFT,3.0,True,Ferrari,0 days 00:43:03.904000,2021-05-22 13:28:04.643,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:45:54.487000,C SAINZ,55,0 days 00:01:39.777000,12.0,2.0,,,0 days 00:00:25.313000,0 days 00:00:48.141000,0 days 00:00:26.323000,0 days 00:44:40.023000,0 days 00:45:28.164000,0 days 00:45:54.487000,126.0,167.0,270.0,238.0,False,SOFT,4.0,True,Ferrari,0 days 00:44:14.710000,2021-05-22 13:29:15.449,1,,True,TRACK LIMITS AT TURN 10,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:47:05.541000,C SAINZ,55,0 days 00:01:11.054000,13.0,2.0,,,0 days 00:00:18.639000,0 days 00:00:33.365000,0 days 00:00:19.050000,0 days 00:46:13.126000,0 days 00:46:46.491000,0 days 00:47:05.541000,222.0,209.0,270.0,283.0,False,SOFT,5.0,True,Ferrari,0 days 00:45:54.487000,2021-05-22 13:30:55.226,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:50:38.869000,C SAINZ,55,,14.0,2.0,,0 days 00:48:24.552000,0 days 00:00:22.137000,0 days 00:00:40.883000,,0 days 00:47:27.709000,0 days 00:48:08.577000,,157.0,164.0,,255.0,False,SOFT,6.0,True,Ferrari,0 days 00:47:05.541000,2021-05-22 13:32:06.280,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 00:52:12.616000,C SAINZ,55,0 days 00:01:33.747000,15.0,3.0,0 days 00:50:39.506000,,0 days 00:00:25.348000,0 days 00:00:42.283000,0 days 00:00:26.116000,0 days 00:51:04.217000,0 days 00:51:46.500000,0 days 00:52:12.616000,174.0,178.0,269.0,263.0,False,SOFT,1.0,True,Ferrari,0 days 00:50:38.869000,2021-05-22 13:35:39.608,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 00:53:39.703000,C SAINZ,55,0 days 00:01:27.087000,16.0,3.0,,,0 days 00:00:20.482000,0 days 00:00:41.145000,0 days 00:00:25.460000,0 days 00:52:33.098000,0 days 00:53:14.243000,0 days 00:53:39.703000,164.0,177.0,269.0,255.0,False,SOFT,2.0,True,Ferrari,0 days 00:52:12.616000,2021-05-22 13:37:13.355,1,,True,TRACK LIMITS AT TURN 10,False,True,4.0,2021,Monaco Grand Prix,False
0 days 00:54:52.222000,C SAINZ,55,0 days 00:01:12.519000,17.0,3.0,,,0 days 00:00:18.850000,0 days 00:00:33.562000,0 days 00:00:20.107000,0 days 00:53:58.553000,0 days 00:54:32.115000,0 days 00:54:52.222000,221.0,207.0,270.0,280.0,False,SOFT,3.0,True,Ferrari,0 days 00:53:39.703000,2021-05-22 13:38:40.442,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 01:03:20.651000,C SAINZ,55,,18.0,3.0,,0 days 00:56:12.432000,0 days 00:00:21.747000,0 days 00:00:41.157000,,0 days 00:55:13.977000,0 days 00:55:55.135000,,155.0,158.0,,242.0,False,SOFT,4.0,True,Ferrari,0 days 00:54:52.222000,2021-05-22 13:39:52.961,12,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 01:04:57.142000,C SAINZ,55,0 days 00:01:36.491000,19.0,4.0,0 days 01:03:21.842000,,0 days 00:00:32.313000,0 days 00:00:40.602000,0 days 00:00:23.576000,0 days 01:03:52.964000,0 days 01:04:33.566000,0 days 01:04:57.142000,168.0,172.0,264.0,267.0,False,SOFT,1.0,True,Ferrari,0 days 01:03:20.651000,2021-05-22 13:48:21.390,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 01:06:23.671000,C SAINZ,55,0 days 00:01:26.529000,20.0,4.0,,,0 days 00:00:19.905000,0 days 00:00:39.603000,0 days 00:00:27.021000,0 days 01:05:17.047000,0 days 01:05:56.650000,0 days 01:06:23.671000,182.0,181.0,268.0,276.0,True,SOFT,2.0,True,Ferrari,0 days 01:04:57.142000,2021-05-22 13:49:57.881,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 01:07:34.282000,C SAINZ,55,0 days 00:01:10.611000,21.0,4.0,,,0 days 00:00:18.443000,0 days 00:00:33.084000,0 days 00:00:19.084000,0 days 01:06:42.114000,0 days 01:07:15.198000,0 days 01:07:34.282000,222.0,208.0,268.0,280.0,True,SOFT,3.0,True,Ferrari,0 days 01:06:23.671000,2021-05-22 13:51:24.410,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 01:10:36.601000,C SAINZ,55,,22.0,4.0,,0 days 01:08:53.632000,0 days 00:00:23.253000,0 days 00:00:40.799000,,0 days 01:07:57.554000,0 days 01:08:38.363000,,148.0,165.0,,249.0,False,SOFT,4.0,True,Ferrari,0 days 01:07:34.282000,2021-05-22 13:52:35.021,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 01:12:12.659000,C SAINZ,55,0 days 00:01:36.058000,23.0,5.0,0 days 01:10:37.307000,,0 days 00:00:27.062000,0 days 00:00:42.429000,0 days 00:00:26.567000,0 days 01:11:03.663000,0 days 01:11:46.092000,0 days 01:12:12.659000,164.0,159.0,265.0,267.0,False,SOFT,1.0,True,Ferrari,0 days 01:10:36.601000,2021-05-22 13:55:37.340,1,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 01:13:44.292000,C SAINZ,55,0 days 00:01:31.633000,24.0,5.0,,,0 days 00:00:19.764000,0 days 00:00:41.933000,0 days 00:00:29.936000,0 days 01:12:32.423000,0 days 01:13:14.356000,0 days 01:13:44.292000,172.0,170.0,271.0,275.0,False,SOFT,2.0,True,Ferrari,0 days 01:12:12.659000,2021-05-22 13:57:13.398,1,,False,,False,True,4.0,2021,Monaco Grand Prix,False
0 days 01:14:57,C SAINZ,55,,25.0,5.0,,0 days 01:14:57,0 days 00:00:18.689000,0 days 00:00:33.157000,,0 days 01:14:02.991000,0 days 01:14:36.140000,,223.0,210.0,,279.0,False,SOFT,3.0,True,Ferrari,0 days 01:13:44.292000,2021-05-22 13:58:45.031,125,,False,,False,False,4.0,2021,Monaco Grand Prix,False
0 days 00:17:32.672000,L NORRIS,4,0 days 00:01:43.801000,1.0,1.0,0 days 00:15:50.070000,,0 days 00:00:37.108000,0 days 00:00:44.200000,0 days 00:00:22.493000,0 days 00:16:26.012000,0 days 00:17:10.179000,0 days 00:17:32.979000,171.0,184.0,269.0,257.0,False,SOFT,1.0,True,McLaren,0 days 00:15:50.070000,2021-05-22 13:00:50.809,1,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 00:18:45.348000,L NORRIS,4,0 days 00:01:12.676000,2.0,1.0,,,0 days 00:00:19.178000,0 days 00:00:34.393000,0 days 00:00:19.105000,0 days 00:17:51.850000,0 days 00:18:26.243000,0 days 00:18:45.348000,219.0,194.0,273.0,282.0,True,SOFT,2.0,True,McLaren,0 days 00:17:32.672000,2021-05-22 13:02:33.411,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:20:25.136000,L NORRIS,4,0 days 00:01:39.788000,3.0,1.0,,,0 days 00:00:27.180000,0 days 00:00:45.706000,0 days 00:00:26.902000,0 days 00:19:12.528000,0 days 00:19:58.234000,0 days 00:20:25.136000,195.0,182.0,272.0,255.0,False,SOFT,3.0,True,McLaren,0 days 00:18:45.348000,2021-05-22 13:03:46.087,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:21:37.125000,L NORRIS,4,0 days 00:01:11.989000,4.0,1.0,,,0 days 00:00:18.952000,0 days 00:00:33.934000,0 days 00:00:19.103000,0 days 00:20:44.088000,0 days 00:21:18.022000,0 days 00:21:37.125000,223.0,202.0,274.0,282.0,True,SOFT,4.0,True,McLaren,0 days 00:20:25.136000,2021-05-22 13:05:25.875,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:23:11.476000,L NORRIS,4,0 days 00:01:34.351000,5.0,1.0,,,0 days 00:00:22.257000,0 days 00:00:46.604000,0 days 00:00:25.490000,0 days 00:21:59.382000,0 days 00:22:45.986000,0 days 00:23:11.476000,188.0,179.0,272.0,253.0,False,SOFT,5.0,True,McLaren,0 days 00:21:37.125000,2021-05-22 13:06:37.864,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:24:22.797000,L NORRIS,4,0 days 00:01:11.321000,6.0,1.0,,,0 days 00:00:18.827000,0 days 00:00:33.445000,0 days 00:00:19.049000,0 days 00:23:30.303000,0 days 00:24:03.748000,0 days 00:24:22.797000,223.0,207.0,274.0,284.0,True,SOFT,6.0,True,McLaren,0 days 00:23:11.476000,2021-05-22 13:08:12.215,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:40:36.625000,L NORRIS,4,,7.0,1.0,,0 days 00:25:41.425000,0 days 00:00:21.065000,0 days 00:00:40.562000,,0 days 00:24:44.020000,0 days 00:25:24.560000,,187.0,163.0,,247.0,False,SOFT,7.0,True,McLaren,0 days 00:24:22.797000,2021-05-22 13:09:23.536,12,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 00:42:13.123000,L NORRIS,4,0 days 00:01:36.498000,8.0,2.0,0 days 00:40:37.615000,,0 days 00:00:34.999000,0 days 00:00:38.968000,0 days 00:00:22.531000,0 days 00:41:11.624000,0 days 00:41:50.592000,0 days 00:42:13.123000,195.0,189.0,270.0,261.0,False,SOFT,1.0,True,McLaren,0 days 00:40:36.625000,2021-05-22 13:25:37.364,1,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 00:43:26.178000,L NORRIS,4,0 days 00:01:13.055000,9.0,2.0,,,0 days 00:00:18.880000,0 days 00:00:34.545000,0 days 00:00:19.630000,0 days 00:42:32.003000,0 days 00:43:06.548000,0 days 00:43:26.178000,220.0,202.0,247.0,282.0,True,SOFT,2.0,True,McLaren,0 days 00:42:13.123000,2021-05-22 13:27:13.862,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:44:51.171000,L NORRIS,4,0 days 00:01:24.993000,10.0,2.0,,,0 days 00:00:21.352000,0 days 00:00:38.679000,0 days 00:00:24.962000,0 days 00:43:47.530000,0 days 00:44:26.209000,0 days 00:44:51.171000,198.0,191.0,271.0,257.0,False,SOFT,3.0,True,McLaren,0 days 00:43:26.178000,2021-05-22 13:28:26.917,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:46:02.202000,L NORRIS,4,0 days 00:01:11.031000,11.0,2.0,,,0 days 00:00:18.633000,0 days 00:00:33.433000,0 days 00:00:18.965000,0 days 00:45:09.804000,0 days 00:45:43.237000,0 days 00:46:02.202000,224.0,209.0,275.0,283.0,True,SOFT,4.0,True,McLaren,0 days 00:44:51.171000,2021-05-22 13:29:51.910,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:50:22.810000,L NORRIS,4,,12.0,2.0,,0 days 00:47:21.923000,0 days 00:00:23.977000,0 days 00:00:39.694000,,0 days 00:46:26.186000,0 days 00:47:05.894000,,66.0,173.0,,259.0,False,SOFT,5.0,True,McLaren,0 days 00:46:02.202000,2021-05-22 13:31:02.941,1,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 00:51:57.573000,L NORRIS,4,0 days 00:01:34.763000,13.0,3.0,0 days 00:50:23.690000,,0 days 00:00:26.393000,0 days 00:00:37.137000,0 days 00:00:31.233000,0 days 00:50:49.203000,0 days 00:51:26.340000,0 days 00:51:57.573000,204.0,192.0,271.0,264.0,False,SOFT,1.0,True,McLaren,0 days 00:50:22.810000,2021-05-22 13:35:23.549,1,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 00:53:13.721000,L NORRIS,4,0 days 00:01:16.148000,14.0,3.0,,,0 days 00:00:18.962000,0 days 00:00:35.681000,0 days 00:00:21.505000,0 days 00:52:16.535000,0 days 00:52:52.216000,0 days 00:53:13.721000,219.0,182.0,271.0,258.0,False,SOFT,2.0,True,McLaren,0 days 00:51:57.573000,2021-05-22 13:36:58.312,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 00:54:24.874000,L NORRIS,4,0 days 00:01:11.153000,15.0,3.0,,,0 days 00:00:18.736000,0 days 00:00:33.471000,0 days 00:00:18.946000,0 days 00:53:32.457000,0 days 00:54:05.928000,0 days 00:54:24.874000,224.0,209.0,273.0,284.0,False,SOFT,3.0,True,McLaren,0 days 00:53:13.721000,2021-05-22 13:38:14.460,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 01:03:55.560000,L NORRIS,4,,16.0,3.0,,0 days 00:55:39.762000,0 days 00:00:21.185000,0 days 00:00:39.660000,,0 days 00:54:46.088000,0 days 00:55:25.739000,,203.0,191.0,,254.0,False,SOFT,4.0,True,McLaren,0 days 00:54:24.874000,2021-05-22 13:39:25.613,12,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 01:05:18.071000,L NORRIS,4,0 days 00:01:22.511000,17.0,4.0,0 days 01:03:56.175000,,0 days 00:00:24.237000,0 days 00:00:36.051000,0 days 00:00:22.223000,0 days 01:04:19.797000,0 days 01:04:55.848000,0 days 01:05:18.071000,203.0,190.0,270.0,261.0,False,SOFT,1.0,True,McLaren,0 days 01:03:55.560000,2021-05-22 13:48:56.299,1,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 01:06:32.795000,L NORRIS,4,0 days 00:01:14.724000,18.0,4.0,,,0 days 00:00:18.755000,0 days 00:00:34.050000,0 days 00:00:21.919000,0 days 01:05:36.826000,0 days 01:06:10.876000,0 days 01:06:32.795000,218.0,206.0,232.0,282.0,True,SOFT,2.0,True,McLaren,0 days 01:05:18.071000,2021-05-22 13:50:18.810,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 01:07:54.833000,L NORRIS,4,0 days 00:01:22.038000,19.0,4.0,,,0 days 00:00:23.210000,0 days 00:00:38.403000,0 days 00:00:20.425000,0 days 01:06:56.005000,0 days 01:07:34.408000,0 days 01:07:54.833000,194.0,193.0,271.0,256.0,False,SOFT,3.0,True,McLaren,0 days 01:06:32.795000,2021-05-22 13:51:33.534,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 01:09:05.640000,L NORRIS,4,0 days 00:01:10.807000,20.0,4.0,,,0 days 00:00:18.697000,0 days 00:00:33.286000,0 days 00:00:18.824000,0 days 01:08:13.530000,0 days 01:08:46.816000,0 days 01:09:05.640000,222.0,210.0,271.0,284.0,True,SOFT,4.0,True,McLaren,0 days 01:07:54.833000,2021-05-22 13:52:55.572,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 01:10:37.341000,L NORRIS,4,0 days 00:01:31.701000,21.0,4.0,,,0 days 00:00:20.538000,0 days 00:00:47.171000,0 days 00:00:23.992000,0 days 01:09:26.178000,0 days 01:10:13.349000,0 days 01:10:37.341000,198.0,121.0,270.0,252.0,False,SOFT,5.0,True,McLaren,0 days 01:09:05.640000,2021-05-22 13:54:06.379,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 01:11:47.961000,L NORRIS,4,0 days 00:01:10.620000,22.0,4.0,,,0 days 00:00:18.633000,0 days 00:00:33.219000,0 days 00:00:18.768000,0 days 01:10:55.974000,0 days 01:11:29.193000,0 days 01:11:47.961000,224.0,210.0,273.0,279.0,True,SOFT,6.0,True,McLaren,0 days 01:10:37.341000,2021-05-22 13:55:38.080,1,,False,,False,True,5.0,2021,Monaco Grand Prix,False
0 days 01:13:09.775000,L NORRIS,4,,23.0,4.0,,0 days 01:13:09.775000,0 days 00:00:22.019000,0 days 00:00:40.401000,,0 days 01:12:09.977000,0 days 01:12:50.387000,,169.0,121.0,,182.0,False,SOFT,7.0,True,McLaren,0 days 01:11:47.961000,2021-05-22 13:56:48.700,1,,False,,False,False,5.0,2021,Monaco Grand Prix,False
0 days 00:17:48.831000,P GASLY,10,0 days 00:01:26.916000,1.0,1.0,0 days 00:16:22.659000,,0 days 00:00:25.710000,0 days 00:00:37.836000,0 days 00:00:23.370000,0 days 00:16:47.684000,0 days 00:17:25.490000,0 days 00:17:49.180000,186.0,174.0,214.0,268.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:16:22.659000,2021-05-22 13:01:23.398,1,,False,,False,False,6.0,2021,Monaco Grand Prix,False
0 days 00:19:15.555000,P GASLY,10,0 days 00:01:26.724000,2.0,1.0,,,0 days 00:00:25.151000,0 days 00:00:39.452000,0 days 00:00:22.121000,0 days 00:18:13.982000,0 days 00:18:53.434000,0 days 00:19:15.555000,174.0,185.0,269.0,268.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:17:48.831000,2021-05-22 13:02:49.570,1,,False,,False,True,6.0,2021,Monaco Grand Prix,False
0 days 00:20:28.422000,P GASLY,10,0 days 00:01:12.867000,3.0,1.0,,,0 days 00:00:19.391000,0 days 00:00:34.111000,0 days 00:00:19.365000,0 days 00:19:34.946000,0 days 00:20:09.057000,0 days 00:20:28.422000,216.0,202.0,271.0,279.0,True,SOFT,3.0,True,AlphaTauri,0 days 00:19:15.555000,2021-05-22 13:04:16.294,1,,False,,False,True,6.0,2021,Monaco Grand Prix,False
0 days 00:22:04.254000,P GASLY,10,0 days 00:01:35.832000,4.0,1.0,,,0 days 00:00:27.362000,0 days 00:00:44.485000,0 days 00:00:23.985000,0 days 00:20:55.784000,0 days 00:21:40.269000,0 days 00:22:04.254000,97.0,160.0,268.0,255.0,False,SOFT,4.0,True,AlphaTauri,0 days 00:20:28.422000,2021-05-22 13:05:29.161,1,,False,,False,True,6.0,2021,Monaco Grand Prix,False
