Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 01:01:09.786000,L SARGEANT,2,0 days 00:01:58.894000,18.0,5.0,,,0 days 00:00:34.505000,0 days 00:00:48.135000,0 days 00:00:36.254000,0 days 00:59:45.397000,0 days 01:00:33.532000,0 days 01:01:09.786000,229.0,149.0,252.0,259.0,False,SOFT,4.0,False,Williams,0 days 00:59:10.892000,2024-07-06 14:46:23.901,1,,False,,False,True,2024,British Grand Prix
0 days 01:02:37.872000,L SARGEANT,2,0 days 00:01:28.086000,19.0,5.0,,,0 days 00:00:28.654000,0 days 00:00:35.477000,0 days 00:00:23.955000,0 days 01:01:38.440000,0 days 01:02:13.917000,0 days 01:02:37.872000,313.0,263.0,251.0,322.0,False,SOFT,5.0,False,Williams,0 days 01:01:09.786000,2024-07-06 14:48:22.795,1,,False,,False,True,2024,British Grand Prix
0 days 01:04:29.012000,L SARGEANT,2,0 days 00:01:51.140000,20.0,5.0,,0 days 01:04:22.474000,0 days 00:00:35.082000,0 days 00:00:45.272000,0 days 00:00:30.786000,0 days 01:03:12.954000,0 days 01:03:58.226000,0 days 01:04:29.012000,235.0,229.0,,266.0,False,SOFT,6.0,False,Williams,0 days 01:02:37.872000,2024-07-06 14:49:50.881,1,,False,,False,False,2024,British Grand Prix
0 days 00:16:20.867000,Y TSUNODA,22,,1.0,1.0,0 days 00:14:17.734000,,,0 days 00:00:43.318000,0 days 00:00:40.658000,,0 days 00:15:40.216000,0 days 00:16:20.955000,273.0,233.0,215.0,253.0,False,INTERMEDIATE,1.0,True,RB,0 days 00:14:17.734000,2024-07-06 14:01:30.743,1,,False,,False,False,2024,British Grand Prix
0 days 00:17:59.480000,Y TSUNODA,22,0 days 00:01:38.613000,2.0,1.0,,,0 days 00:00:31.532000,0 days 00:00:39.672000,0 days 00:00:27.409000,0 days 00:16:52.399000,0 days 00:17:32.071000,0 days 00:17:59.480000,292.0,245.0,232.0,297.0,True,INTERMEDIATE,2.0,True,RB,0 days 00:16:20.867000,2024-07-06 14:03:33.876,1,,False,,False,True,2024,British Grand Prix
0 days 00:20:05.117000,Y TSUNODA,22,0 days 00:02:05.637000,3.0,1.0,,,0 days 00:00:41.130000,0 days 00:00:49.627000,0 days 00:00:34.880000,0 days 00:18:40.610000,0 days 00:19:30.237000,0 days 00:20:05.117000,223.0,231.0,228.0,275.0,False,INTERMEDIATE,3.0,True,RB,0 days 00:17:59.480000,2024-07-06 14:05:12.489,1,,False,,False,True,2024,British Grand Prix
0 days 00:21:43.854000,Y TSUNODA,22,0 days 00:01:38.737000,4.0,1.0,,0 days 00:21:37.838000,0 days 00:00:30.964000,0 days 00:00:40.207000,0 days 00:00:27.566000,0 days 00:20:36.081000,0 days 00:21:16.288000,0 days 00:21:43.854000,292.0,246.0,,296.0,False,INTERMEDIATE,4.0,True,RB,0 days 00:20:05.117000,2024-07-06 14:07:18.126,1,,False,,False,False,2024,British Grand Prix
0 days 00:33:52.092000,Y TSUNODA,22,,5.0,2.0,0 days 00:22:12.317000,0 days 00:24:06.444000,0 days 00:00:59.877000,,,0 days 00:22:43.757000,,,277.0,,,,False,SOFT,1.0,True,RB,0 days 00:21:43.854000,2024-07-06 14:08:56.863,125,,False,,False,False,2024,British Grand Prix
0 days 00:35:45.624000,Y TSUNODA,22,,6.0,3.0,0 days 00:33:52.092000,,,0 days 00:00:41.752000,0 days 00:00:38.947000,,0 days 00:35:06.691000,0 days 00:35:45.822000,277.0,239.0,200.0,103.0,False,SOFT,1.0,True,RB,0 days 00:33:52.092000,2024-07-06 14:21:05.101,1,,False,,False,False,2024,British Grand Prix
0 days 00:37:28.210000,Y TSUNODA,22,0 days 00:01:42.586000,7.0,3.0,,,0 days 00:00:29.817000,0 days 00:00:41.872000,0 days 00:00:30.897000,0 days 00:36:15.441000,0 days 00:36:57.313000,0 days 00:37:28.210000,296.0,245.0,233.0,301.0,False,SOFT,2.0,True,RB,0 days 00:35:45.624000,2024-07-06 14:22:58.633,1,,True,TRACK LIMITS AT TURN 9 LAP 8 ,False,True,2024,British Grand Prix
0 days 00:39:01.423000,Y TSUNODA,22,0 days 00:01:33.213000,8.0,3.0,,,0 days 00:00:29.381000,0 days 00:00:37.819000,0 days 00:00:26.013000,0 days 00:37:57.591000,0 days 00:38:35.410000,0 days 00:39:01.423000,294.0,255.0,244.0,300.0,True,SOFT,3.0,True,RB,0 days 00:37:28.210000,2024-07-06 14:24:41.219,1,,False,,False,True,2024,British Grand Prix
0 days 00:40:32.417000,Y TSUNODA,22,0 days 00:01:30.994000,9.0,3.0,,,0 days 00:00:28.754000,0 days 00:00:36.798000,0 days 00:00:25.442000,0 days 00:39:30.177000,0 days 00:40:06.975000,0 days 00:40:32.417000,295.0,260.0,244.0,303.0,True,SOFT,4.0,True,RB,0 days 00:39:01.423000,2024-07-06 14:26:14.432,1,,False,,False,True,2024,British Grand Prix
0 days 00:42:15.984000,Y TSUNODA,22,0 days 00:01:43.567000,10.0,3.0,,0 days 00:42:09.964000,0 days 00:00:33.970000,0 days 00:00:41.297000,0 days 00:00:28.300000,0 days 00:41:06.387000,0 days 00:41:47.684000,0 days 00:42:15.984000,266.0,242.0,,275.0,False,SOFT,5.0,True,RB,0 days 00:40:32.417000,2024-07-06 14:27:45.426,1,,False,,False,False,2024,British Grand Prix
0 days 00:49:30.410000,Y TSUNODA,22,,11.0,4.0,0 days 00:47:44.499000,,,0 days 00:00:39.860000,0 days 00:00:27.473000,,0 days 00:49:03.048000,0 days 00:49:30.410000,282.0,248.0,249.0,285.0,False,SOFT,1.0,True,RB,0 days 00:42:15.984000,2024-07-06 14:29:28.993,1,,False,,False,False,2024,British Grand Prix
0 days 00:50:59.250000,Y TSUNODA,22,0 days 00:01:28.840000,12.0,4.0,,,0 days 00:00:28.268000,0 days 00:00:36.128000,0 days 00:00:24.444000,0 days 00:49:58.678000,0 days 00:50:34.806000,0 days 00:50:59.250000,314.0,264.0,249.0,322.0,True,SOFT,2.0,True,RB,0 days 00:49:30.410000,2024-07-06 14:36:43.419,1,,False,,False,True,2024,British Grand Prix
0 days 00:52:27.591000,Y TSUNODA,22,0 days 00:01:28.341000,13.0,4.0,,,0 days 00:00:28.290000,0 days 00:00:35.829000,0 days 00:00:24.222000,0 days 00:51:27.540000,0 days 00:52:03.369000,0 days 00:52:27.591000,315.0,264.0,251.0,325.0,True,SOFT,3.0,True,RB,0 days 00:50:59.250000,2024-07-06 14:38:12.259,1,,False,,False,True,2024,British Grand Prix
0 days 00:54:04.571000,Y TSUNODA,22,0 days 00:01:36.980000,14.0,4.0,,0 days 00:53:58.394000,0 days 00:00:28.483000,0 days 00:00:39.595000,0 days 00:00:28.902000,0 days 00:52:56.074000,0 days 00:53:35.669000,0 days 00:54:04.571000,305.0,193.0,,280.0,False,SOFT,4.0,True,RB,0 days 00:52:27.591000,2024-07-06 14:39:40.600,1,,False,,False,False,2024,British Grand Prix
0 days 01:00:52.948000,Y TSUNODA,22,,15.0,5.0,0 days 00:59:01.500000,,,0 days 00:00:39.594000,0 days 00:00:28.965000,,0 days 01:00:23.991000,0 days 01:00:53.141000,279.0,230.0,254.0,290.0,False,SOFT,1.0,True,RB,0 days 00:54:04.571000,2024-07-06 14:41:17.580,1,,False,,False,False,2024,British Grand Prix
0 days 01:02:20.217000,Y TSUNODA,22,0 days 00:01:27.269000,16.0,5.0,,,0 days 00:00:28.115000,0 days 00:00:35.163000,0 days 00:00:23.991000,0 days 01:01:21.063000,0 days 01:01:56.226000,0 days 01:02:20.217000,314.0,265.0,252.0,323.0,True,SOFT,2.0,True,RB,0 days 01:00:52.948000,2024-07-06 14:48:05.957,1,,False,,False,True,2024,British Grand Prix
0 days 01:04:14.458000,Y TSUNODA,22,0 days 00:01:54.241000,17.0,5.0,,0 days 01:04:07.694000,0 days 00:00:35.412000,0 days 00:00:47.368000,0 days 00:00:31.461000,0 days 01:02:55.629000,0 days 01:03:42.997000,0 days 01:04:14.458000,215.0,204.0,,229.0,False,SOFT,3.0,True,RB,0 days 01:02:20.217000,2024-07-06 14:49:33.226,1,,False,,False,False,2024,British Grand Prix
0 days 00:14:50.537000,G ZHOU,24,,1.0,1.0,0 days 00:12:57.513000,,,0 days 00:00:46.304000,0 days 00:00:30.180000,,0 days 00:14:20.426000,0 days 00:14:50.641000,251.0,227.0,227.0,274.0,False,INTERMEDIATE,1.0,True,Kick Sauber,0 days 00:12:57.513000,2024-07-06 14:00:10.522,1,,False,,False,False,2024,British Grand Prix
0 days 00:16:29.905000,G ZHOU,24,0 days 00:01:39.368000,2.0,1.0,,,0 days 00:00:31.340000,0 days 00:00:40.387000,0 days 00:00:27.641000,0 days 00:15:21.877000,0 days 00:16:02.264000,0 days 00:16:29.905000,290.0,240.0,235.0,294.0,True,INTERMEDIATE,2.0,True,Kick Sauber,0 days 00:14:50.537000,2024-07-06 14:02:03.546,1,,False,,False,True,2024,British Grand Prix
0 days 00:18:44.043000,G ZHOU,24,0 days 00:02:14.138000,3.0,1.0,,,0 days 00:00:43.377000,0 days 00:00:57.941000,0 days 00:00:32.820000,0 days 00:17:13.282000,0 days 00:18:11.223000,0 days 00:18:44.043000,203.0,200.0,233.0,269.0,False,INTERMEDIATE,3.0,True,Kick Sauber,0 days 00:16:29.905000,2024-07-06 14:03:42.914,1,,False,,False,True,2024,British Grand Prix
0 days 00:20:22.881000,G ZHOU,24,0 days 00:01:38.838000,4.0,1.0,,,0 days 00:00:31.061000,0 days 00:00:40.009000,0 days 00:00:27.768000,0 days 00:19:15.104000,0 days 00:19:55.113000,0 days 00:20:22.881000,290.0,242.0,227.0,295.0,True,INTERMEDIATE,4.0,True,Kick Sauber,0 days 00:18:44.043000,2024-07-06 14:05:57.052,1,,False,,False,True,2024,British Grand Prix
0 days 00:22:19.755000,G ZHOU,24,0 days 00:01:56.874000,5.0,1.0,,0 days 00:22:13.882000,0 days 00:00:38.359000,0 days 00:00:46.240000,0 days 00:00:32.275000,0 days 00:21:01.240000,0 days 00:21:47.480000,0 days 00:22:19.755000,265.0,218.0,,227.0,False,INTERMEDIATE,5.0,True,Kick Sauber,0 days 00:20:22.881000,2024-07-06 14:07:35.890,1,,False,,False,False,2024,British Grand Prix
0 days 00:31:54.117000,G ZHOU,24,,6.0,2.0,0 days 00:23:01.070000,0 days 00:25:08.436000,,,,,,,,,,,False,SOFT,1.0,True,Kick Sauber,0 days 00:22:19.755000,2024-07-06 14:09:32.764,125,,False,,False,False,2024,British Grand Prix
0 days 00:33:38.764000,G ZHOU,24,,7.0,3.0,0 days 00:31:54.117000,,,0 days 00:00:42.177000,0 days 00:00:28.823000,,0 days 00:33:10.089000,0 days 00:33:39.001000,275.0,233.0,230.0,277.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:31:54.117000,2024-07-06 14:19:07.126,1,,False,,False,False,2024,British Grand Prix
0 days 00:35:11.763000,G ZHOU,24,0 days 00:01:32.999000,8.0,3.0,,,0 days 00:00:29.534000,0 days 00:00:37.456000,0 days 00:00:26.009000,0 days 00:34:08.298000,0 days 00:34:45.754000,0 days 00:35:11.763000,290.0,254.0,226.0,295.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:33:38.764000,2024-07-06 14:20:51.773,1,,False,,False,True,2024,British Grand Prix
0 days 00:36:56.140000,G ZHOU,24,0 days 00:01:44.377000,9.0,3.0,,,0 days 00:00:29.367000,0 days 00:00:45.056000,0 days 00:00:29.954000,0 days 00:35:41.130000,0 days 00:36:26.186000,0 days 00:36:56.140000,,221.0,201.0,281.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:35:11.763000,2024-07-06 14:22:24.772,1,,True,TRACK LIMITS AT TURN 9 LAP 10 ,False,True,2024,British Grand Prix
0 days 00:38:43.357000,G ZHOU,24,0 days 00:01:47.217000,10.0,3.0,,,0 days 00:00:33.274000,0 days 00:00:43.258000,0 days 00:00:30.685000,0 days 00:37:29.414000,0 days 00:38:12.672000,0 days 00:38:43.357000,265.0,190.0,234.0,270.0,False,SOFT,4.0,True,Kick Sauber,0 days 00:36:56.140000,2024-07-06 14:24:09.149,1,,False,,False,True,2024,British Grand Prix
0 days 00:40:14.547000,G ZHOU,24,0 days 00:01:31.190000,11.0,3.0,,,0 days 00:00:29.035000,0 days 00:00:36.652000,0 days 00:00:25.503000,0 days 00:39:12.392000,0 days 00:39:49.044000,0 days 00:40:14.547000,290.0,258.0,238.0,297.0,True,SOFT,5.0,True,Kick Sauber,0 days 00:38:43.357000,2024-07-06 14:25:56.366,1,,False,,False,True,2024,British Grand Prix
0 days 00:42:03.033000,G ZHOU,24,0 days 00:01:48.486000,12.0,3.0,,0 days 00:41:56.564000,0 days 00:00:32.929000,0 days 00:00:44.997000,0 days 00:00:30.560000,0 days 00:40:47.476000,0 days 00:41:32.473000,0 days 00:42:03.033000,233.0,226.0,,276.0,False,SOFT,6.0,True,Kick Sauber,0 days 00:40:14.547000,2024-07-06 14:27:27.556,1,,False,,False,False,2024,British Grand Prix
0 days 00:48:54.007000,G ZHOU,24,,13.0,4.0,0 days 00:47:04.436000,,,0 days 00:00:42.841000,0 days 00:00:30.389000,,0 days 00:48:23.684000,0 days 00:48:54.095000,273.0,219.0,245.0,289.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:42:03.033000,2024-07-06 14:29:16.042,1,,False,,False,False,2024,British Grand Prix
0 days 00:50:23.017000,G ZHOU,24,0 days 00:01:29.010000,14.0,4.0,,,0 days 00:00:28.326000,0 days 00:00:36.074000,0 days 00:00:24.610000,0 days 00:49:22.333000,0 days 00:49:58.407000,0 days 00:50:23.017000,312.0,262.0,250.0,319.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:48:54.007000,2024-07-06 14:36:07.016,1,,False,,False,True,2024,British Grand Prix
0 days 00:52:19.148000,G ZHOU,24,0 days 00:01:56.131000,15.0,4.0,,,0 days 00:00:39.226000,0 days 00:00:45.246000,0 days 00:00:31.659000,0 days 00:51:02.243000,0 days 00:51:47.489000,0 days 00:52:19.148000,262.0,236.0,250.0,201.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:50:23.017000,2024-07-06 14:37:36.026,1,,False,,False,True,2024,British Grand Prix
0 days 00:53:47.579000,G ZHOU,24,0 days 00:01:28.431000,16.0,4.0,,,0 days 00:00:28.310000,0 days 00:00:35.818000,0 days 00:00:24.303000,0 days 00:52:47.458000,0 days 00:53:23.276000,0 days 00:53:47.579000,313.0,261.0,251.0,320.0,True,SOFT,4.0,True,Kick Sauber,0 days 00:52:19.148000,2024-07-06 14:39:32.157,1,,False,,False,True,2024,British Grand Prix
0 days 00:55:26.636000,G ZHOU,24,0 days 00:01:39.057000,17.0,4.0,,0 days 00:55:20.658000,0 days 00:00:30.846000,0 days 00:00:41.014000,0 days 00:00:27.197000,0 days 00:54:18.425000,0 days 00:54:59.439000,0 days 00:55:26.636000,285.0,234.0,,291.0,False,SOFT,5.0,True,Kick Sauber,0 days 00:53:47.579000,2024-07-06 14:41:00.588,1,,False,,False,False,2024,British Grand Prix
0 days 00:58:00.817000,G ZHOU,24,,18.0,5.0,0 days 00:56:15.635000,,0 days 00:01:20.499000,0 days 00:00:43.381000,0 days 00:00:30.319000,0 days 00:56:47.253000,0 days 00:57:30.566000,0 days 00:58:01.066000,290.0,220.0,251.0,290.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:55:26.636000,2024-07-06 14:42:39.645,1,,False,,False,False,2024,British Grand Prix
0 days 00:59:28.684000,G ZHOU,24,0 days 00:01:27.867000,19.0,5.0,,,0 days 00:00:28.252000,0 days 00:00:35.594000,0 days 00:00:24.021000,0 days 00:58:29.069000,0 days 00:59:04.663000,0 days 00:59:28.684000,309.0,263.0,251.0,320.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:58:00.817000,2024-07-06 14:45:13.826,1,,False,,False,True,2024,British Grand Prix
0 days 01:01:38.559000,G ZHOU,24,0 days 00:02:09.875000,20.0,5.0,,,0 days 00:00:40.830000,0 days 00:00:47.225000,0 days 00:00:41.820000,0 days 01:00:09.514000,0 days 01:00:56.739000,0 days 01:01:38.559000,225.0,231.0,251.0,209.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:59:28.684000,2024-07-06 14:46:41.693,1,,False,,False,True,2024,British Grand Prix
0 days 01:03:06.480000,G ZHOU,24,0 days 00:01:27.921000,21.0,5.0,,,0 days 00:00:28.412000,0 days 00:00:35.502000,0 days 00:00:24.007000,0 days 01:02:06.971000,0 days 01:02:42.473000,0 days 01:03:06.480000,312.0,262.0,252.0,319.0,False,SOFT,4.0,True,Kick Sauber,0 days 01:01:38.559000,2024-07-06 14:48:51.568,1,,False,,False,True,2024,British Grand Prix
0 days 01:05:02.025000,G ZHOU,24,0 days 00:01:55.545000,22.0,5.0,,0 days 01:04:55.800000,0 days 00:00:33.691000,0 days 00:00:49.347000,0 days 00:00:32.507000,0 days 01:03:40.171000,0 days 01:04:29.518000,0 days 01:05:02.025000,275.0,203.0,,273.0,False,SOFT,5.0,True,Kick Sauber,0 days 01:03:06.480000,2024-07-06 14:50:19.489,1,,False,,False,False,2024,British Grand Prix
0 days 00:16:06.558000,D RICCIARDO,3,,1.0,1.0,0 days 00:13:58.922000,,,0 days 00:00:46.183000,0 days 00:00:37.322000,,0 days 00:15:29.359000,0 days 00:16:06.617000,272.0,212.0,213.0,269.0,False,INTERMEDIATE,1.0,True,RB,0 days 00:13:58.922000,2024-07-06 14:01:11.931,1,,False,,False,False,2024,British Grand Prix
0 days 00:17:47.157000,D RICCIARDO,3,0 days 00:01:40.599000,2.0,1.0,,,0 days 00:00:31.605000,0 days 00:00:40.976000,0 days 00:00:28.018000,0 days 00:16:38.163000,0 days 00:17:19.139000,0 days 00:17:47.157000,287.0,243.0,225.0,295.0,True,INTERMEDIATE,2.0,True,RB,0 days 00:16:06.558000,2024-07-06 14:03:19.567,1,,False,,False,True,2024,British Grand Prix
0 days 00:19:51.473000,D RICCIARDO,3,0 days 00:02:04.316000,3.0,1.0,,,0 days 00:00:35.957000,0 days 00:00:55.390000,0 days 00:00:32.969000,0 days 00:18:23.114000,0 days 00:19:18.504000,0 days 00:19:51.473000,212.0,186.0,226.0,258.0,False,INTERMEDIATE,3.0,True,RB,0 days 00:17:47.157000,2024-07-06 14:05:00.166,1,,False,,False,True,2024,British Grand Prix
0 days 00:21:38.478000,D RICCIARDO,3,0 days 00:01:47.005000,4.0,1.0,,0 days 00:21:31.042000,0 days 00:00:31.276000,0 days 00:00:42.813000,0 days 00:00:32.916000,0 days 00:20:22.749000,0 days 00:21:05.562000,0 days 00:21:38.478000,291.0,222.0,,258.0,False,INTERMEDIATE,4.0,True,RB,0 days 00:19:51.473000,2024-07-06 14:07:04.482,1,,False,,False,False,2024,British Grand Prix
0 days 00:33:21.835000,D RICCIARDO,3,,5.0,2.0,0 days 00:22:04.332000,0 days 00:24:12.052000,0 days 00:01:05.194000,,,0 days 00:22:43.703000,,,279.0,,,,False,SOFT,1.0,True,RB,0 days 00:21:38.478000,2024-07-06 14:08:51.487,125,,False,,False,False,2024,British Grand Prix
0 days 00:35:09.074000,D RICCIARDO,3,,6.0,3.0,0 days 00:33:21.835000,,,0 days 00:00:41.860000,0 days 00:00:27.307000,,0 days 00:34:41.885000,0 days 00:35:09.380000,239.0,252.0,235.0,300.0,False,SOFT,1.0,True,RB,0 days 00:33:21.835000,2024-07-06 14:20:34.844,1,,False,,False,False,2024,British Grand Prix
0 days 00:36:45.307000,D RICCIARDO,3,0 days 00:01:36.233000,7.0,3.0,,,0 days 00:00:29.447000,0 days 00:00:40.780000,0 days 00:00:26.006000,0 days 00:35:38.521000,0 days 00:36:19.301000,0 days 00:36:45.307000,289.0,254.0,241.0,301.0,True,SOFT,2.0,True,RB,0 days 00:35:09.074000,2024-07-06 14:22:22.083,1,,False,,False,True,2024,British Grand Prix
0 days 00:38:20.352000,D RICCIARDO,3,0 days 00:01:35.045000,8.0,3.0,,,0 days 00:00:30.108000,0 days 00:00:39.099000,0 days 00:00:25.838000,0 days 00:37:15.415000,0 days 00:37:54.514000,0 days 00:38:20.352000,294.0,255.0,242.0,299.0,True,SOFT,3.0,True,RB,0 days 00:36:45.307000,2024-07-06 14:23:58.316,1,,False,,False,True,2024,British Grand Prix
0 days 00:39:51.643000,D RICCIARDO,3,0 days 00:01:31.291000,9.0,3.0,,,0 days 00:00:29.133000,0 days 00:00:37.045000,0 days 00:00:25.113000,0 days 00:38:49.485000,0 days 00:39:26.530000,0 days 00:39:51.643000,,260.0,248.0,302.0,True,SOFT,4.0,True,RB,0 days 00:38:20.352000,2024-07-06 14:25:33.361,1,,False,,False,True,2024,British Grand Prix
0 days 00:41:39.957000,D RICCIARDO,3,0 days 00:01:48.314000,10.0,3.0,,0 days 00:41:33.958000,0 days 00:00:35.831000,0 days 00:00:43.789000,0 days 00:00:28.694000,0 days 00:40:27.474000,0 days 00:41:11.263000,0 days 00:41:39.957000,259.0,232.0,,268.0,False,SOFT,5.0,True,RB,0 days 00:39:51.643000,2024-07-06 14:27:04.652,1,,False,,False,False,2024,British Grand Prix
0 days 00:50:40.649000,D RICCIARDO,3,,11.0,4.0,0 days 00:48:51.457000,,,0 days 00:00:42.392000,0 days 00:00:32.153000,,0 days 00:50:08.660000,0 days 00:50:40.649000,294.0,245.0,245.0,140.0,False,SOFT,1.0,True,RB,0 days 00:41:39.957000,2024-07-06 14:28:52.966,1,,False,,False,False,2024,British Grand Prix
0 days 00:52:09.664000,D RICCIARDO,3,0 days 00:01:29.015000,12.0,4.0,,,0 days 00:00:28.491000,0 days 00:00:36.111000,0 days 00:00:24.413000,0 days 00:51:09.140000,0 days 00:51:45.251000,0 days 00:52:09.664000,313.0,265.0,250.0,323.0,True,SOFT,2.0,True,RB,0 days 00:50:40.649000,2024-07-06 14:37:53.658,1,,False,,False,True,2024,British Grand Prix
0 days 00:53:38.260000,D RICCIARDO,3,0 days 00:01:28.596000,13.0,4.0,,,0 days 00:00:28.338000,0 days 00:00:35.969000,0 days 00:00:24.289000,0 days 00:52:38.002000,0 days 00:53:13.971000,0 days 00:53:38.260000,314.0,265.0,249.0,323.0,True,SOFT,3.0,True,RB,0 days 00:52:09.664000,2024-07-06 14:39:22.673,1,,False,,False,True,2024,British Grand Prix
0 days 00:55:16.744000,D RICCIARDO,3,0 days 00:01:38.484000,14.0,4.0,,0 days 00:55:10.797000,0 days 00:00:31.758000,0 days 00:00:39.522000,0 days 00:00:27.204000,0 days 00:54:10.018000,0 days 00:54:49.540000,0 days 00:55:16.744000,290.0,247.0,,295.0,False,SOFT,4.0,True,RB,0 days 00:53:38.260000,2024-07-06 14:40:51.269,1,,False,,False,False,2024,British Grand Prix
0 days 00:59:47.593000,D RICCIARDO,3,,15.0,5.0,0 days 00:57:58.017000,,,0 days 00:00:44.395000,0 days 00:00:31.437000,,0 days 00:59:16.156000,0 days 00:59:47.830000,295.0,228.0,210.0,200.0,False,SOFT,2.0,False,RB,0 days 00:55:16.744000,2024-07-06 14:42:29.753,1,,False,,False,False,2024,British Grand Prix
0 days 01:01:40.647000,D RICCIARDO,3,0 days 00:01:53.054000,16.0,5.0,,,0 days 00:00:33.701000,0 days 00:00:42.198000,0 days 00:00:37.155000,0 days 01:00:21.294000,0 days 01:01:03.492000,0 days 01:01:40.647000,300.0,241.0,240.0,229.0,False,SOFT,3.0,False,RB,0 days 00:59:47.593000,2024-07-06 14:47:00.602,1,,False,,False,True,2024,British Grand Prix
0 days 01:03:08.596000,D RICCIARDO,3,0 days 00:01:27.949000,17.0,5.0,,,0 days 00:00:28.418000,0 days 00:00:35.594000,0 days 00:00:23.937000,0 days 01:02:09.065000,0 days 01:02:44.659000,0 days 01:03:08.596000,315.0,264.0,251.0,324.0,True,SOFT,4.0,False,RB,0 days 01:01:40.647000,2024-07-06 14:48:53.656,1,,False,,False,True,2024,British Grand Prix
0 days 01:05:04.917000,D RICCIARDO,3,0 days 00:01:56.321000,18.0,5.0,,0 days 01:04:58.920000,0 days 00:00:37.602000,0 days 00:00:45.006000,0 days 00:00:33.713000,0 days 01:03:46.198000,0 days 01:04:31.204000,0 days 01:05:04.917000,261.0,204.0,,288.0,False,SOFT,5.0,False,RB,0 days 01:03:08.596000,2024-07-06 14:50:21.605,1,,False,,False,False,2024,British Grand Prix
0 days 00:14:42.195000,V BOTTAS,77,,1.0,1.0,0 days 00:12:53.052000,,,0 days 00:00:45.701000,0 days 00:00:29.979000,,0 days 00:14:12.265000,0 days 00:14:42.204000,264.0,224.0,230.0,274.0,False,INTERMEDIATE,1.0,True,Kick Sauber,0 days 00:12:53.052000,2024-07-06 14:00:06.061,1,,False,,False,False,2024,British Grand Prix
0 days 00:16:21.913000,V BOTTAS,77,0 days 00:01:39.718000,2.0,1.0,,,0 days 00:00:31.424000,0 days 00:00:40.681000,0 days 00:00:27.613000,0 days 00:15:13.619000,0 days 00:15:54.300000,0 days 00:16:21.913000,291.0,240.0,232.0,297.0,True,INTERMEDIATE,2.0,True,Kick Sauber,0 days 00:14:42.195000,2024-07-06 14:01:55.204,1,,False,,False,True,2024,British Grand Prix
0 days 00:18:26.912000,V BOTTAS,77,0 days 00:02:04.999000,3.0,1.0,,,0 days 00:00:38.252000,0 days 00:00:51.374000,0 days 00:00:35.373000,0 days 00:17:00.165000,0 days 00:17:51.539000,0 days 00:18:26.912000,230.0,224.0,236.0,273.0,False,INTERMEDIATE,3.0,True,Kick Sauber,0 days 00:16:21.913000,2024-07-06 14:03:34.922,1,,False,,False,True,2024,British Grand Prix
0 days 00:20:09.230000,V BOTTAS,77,0 days 00:01:42.318000,4.0,1.0,,0 days 00:20:03.322000,0 days 00:00:31.245000,0 days 00:00:41.104000,0 days 00:00:29.969000,0 days 00:18:58.157000,0 days 00:19:39.261000,0 days 00:20:09.230000,291.0,239.0,,283.0,False,INTERMEDIATE,4.0,True,Kick Sauber,0 days 00:18:26.912000,2024-07-06 14:05:39.921,1,,False,,False,False,2024,British Grand Prix
0 days 00:22:47.496000,V BOTTAS,77,,5.0,2.0,0 days 00:21:02.148000,,0 days 00:01:23.211000,0 days 00:00:44.495000,0 days 00:00:30.485000,0 days 00:21:32.575000,0 days 00:22:17.075000,0 days 00:22:47.553000,267.0,226.0,204.0,276.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:20:09.230000,2024-07-06 14:07:22.239,1,,False,,False,False,2024,British Grand Prix
0 days 00:31:50.308000,V BOTTAS,77,,6.0,2.0,,0 days 00:24:46.536000,,,,,,,,,,,False,SOFT,2.0,True,Kick Sauber,0 days 00:22:47.496000,2024-07-06 14:10:00.505,125,,False,,False,False,2024,British Grand Prix
0 days 00:33:30.519000,V BOTTAS,77,,7.0,3.0,0 days 00:31:50.308000,,,0 days 00:00:41.913000,0 days 00:00:27.540000,,0 days 00:33:03.031000,0 days 00:33:30.632000,275.0,236.0,237.0,273.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:31:50.308000,2024-07-06 14:19:03.317,1,,False,,False,False,2024,British Grand Prix
