DriverNumber,BroadcastName,TeamName,Position,Q1,Q2,Q3,Year,EventName,WetSession
11,S PEREZ,Red Bull Racing,9.0,0 days 00:01:18.360000,0 days 00:01:17.675000,0 days 00:01:17.045000,2023,Hungarian Grand Prix,False
27,N HULKENBERG,Haas F1 Team,10.0,0 days 00:01:18.695000,0 days 00:01:17.652000,0 days 00:01:17.186000,2023,Hungarian Grand Prix,False
55,C SAINZ,Ferrari,11.0,0 days 00:01:18.393000,0 days 00:01:17.703000,,2023,Hungarian Grand Prix,False
31,E OCON,Alpine,12.0,0 days 00:01:18.854000,0 days 00:01:17.841000,,2023,Hungarian Grand Prix,False
3,D RICCIARDO,AlphaTauri,13.0,0 days 00:01:18.906000,0 days 00:01:18.002000,,2023,Hungarian Grand Prix,False
18,L STROLL,Aston Martin,14.0,0 days 00:01:18.782000,0 days 00:01:18.144000,,2023,Hungarian Grand Prix,False
10,P GASLY,Alpine,15.0,0 days 00:01:18.743000,0 days 00:01:18.217000,,2023,Hungarian Grand Prix,False
23,A ALBON,Williams,16.0,0 days 00:01:18.917000,,,2023,Hungarian Grand Prix,False
22,Y TSUNODA,AlphaTauri,17.0,0 days 00:01:18.919000,,,2023,Hungarian Grand Prix,False
63,G RUSSELL,Mercedes,18.0,0 days 00:01:19.027000,,,2023,Hungarian Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,19.0,0 days 00:01:19.206000,,,2023,Hungarian Grand Prix,False
2,L SARGEANT,Williams,20.0,0 days 00:01:19.248000,,,2023,Hungarian Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,1.0,0 days 00:01:58.515000,0 days 00:01:52.784000,0 days 00:01:46.168000,2023,Belgian Grand Prix,False
16,C LECLERC,Ferrari,2.0,0 days 00:01:58.300000,0 days 00:01:52.017000,0 days 00:01:46.988000,2023,Belgian Grand Prix,False
11,S PEREZ,Red Bull Racing,3.0,0 days 00:01:58.899000,0 days 00:01:52.353000,0 days 00:01:47.045000,2023,Belgian Grand Prix,False
44,L HAMILTON,Mercedes,4.0,0 days 00:01:58.563000,0 days 00:01:52.345000,0 days 00:01:47.087000,2023,Belgian Grand Prix,False
55,C SAINZ,Ferrari,5.0,0 days 00:01:58.688000,0 days 00:01:51.711000,0 days 00:01:47.152000,2023,Belgian Grand Prix,False
81,O PIASTRI,McLaren,6.0,0 days 00:01:58.872000,0 days 00:01:51.534000,0 days 00:01:47.365000,2023,Belgian Grand Prix,False
4,L NORRIS,McLaren,7.0,0 days 00:01:59.981000,0 days 00:01:52.252000,0 days 00:01:47.669000,2023,Belgian Grand Prix,False
63,G RUSSELL,Mercedes,8.0,0 days 00:01:59.035000,0 days 00:01:52.605000,0 days 00:01:47.805000,2023,Belgian Grand Prix,False
14,F ALONSO,Aston Martin,9.0,0 days 00:01:58.834000,0 days 00:01:52.751000,0 days 00:01:47.843000,2023,Belgian Grand Prix,False
18,L STROLL,Aston Martin,10.0,0 days 00:01:59.663000,0 days 00:01:52.193000,0 days 00:01:48.841000,2023,Belgian Grand Prix,False
22,Y TSUNODA,AlphaTauri,11.0,0 days 00:01:59.044000,0 days 00:01:53.148000,,2023,Belgian Grand Prix,False
10,P GASLY,Alpine,12.0,0 days 00:01:59.511000,0 days 00:01:53.671000,,2023,Belgian Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,13.0,0 days 00:02:00.020000,0 days 00:01:54.160000,,2023,Belgian Grand Prix,False
77,V BOTTAS,Alfa Romeo,14.0,0 days 00:01:59.484000,0 days 00:01:54.694000,,2023,Belgian Grand Prix,False
31,E OCON,Alpine,15.0,0 days 00:01:59.634000,0 days 00:01:56.372000,,2023,Belgian Grand Prix,False
23,A ALBON,Williams,16.0,0 days 00:02:00.314000,,,2023,Belgian Grand Prix,False
24,G ZHOU,Alfa Romeo,17.0,0 days 00:02:00.832000,,,2023,Belgian Grand Prix,False
2,L SARGEANT,Williams,18.0,0 days 00:02:01.535000,,,2023,Belgian Grand Prix,False
3,D RICCIARDO,AlphaTauri,19.0,0 days 00:02:02.159000,,,2023,Belgian Grand Prix,False
27,N HULKENBERG,Haas F1 Team,20.0,0 days 00:02:03.166000,,,2023,Belgian Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,1.0,0 days 00:01:20.965000,0 days 00:01:18.856000,0 days 00:01:10.567000,2023,Dutch Grand Prix,False
4,L NORRIS,McLaren,2.0,0 days 00:01:21.276000,0 days 00:01:19.769000,0 days 00:01:11.104000,2023,Dutch Grand Prix,False
63,G RUSSELL,Mercedes,3.0,0 days 00:01:21.345000,0 days 00:01:19.620000,0 days 00:01:11.294000,2023,Dutch Grand Prix,False
23,A ALBON,Williams,4.0,0 days 00:01:20.939000,0 days 00:01:19.399000,0 days 00:01:11.419000,2023,Dutch Grand Prix,False
14,F ALONSO,Aston Martin,5.0,0 days 00:01:21.840000,0 days 00:01:19.429000,0 days 00:01:11.506000,2023,Dutch Grand Prix,False
55,C SAINZ,Ferrari,6.0,0 days 00:01:21.321000,0 days 00:01:19.929000,0 days 00:01:11.754000,2023,Dutch Grand Prix,False
11,S PEREZ,Red Bull Racing,7.0,0 days 00:01:21.972000,0 days 00:01:19.856000,0 days 00:01:11.880000,2023,Dutch Grand Prix,False
81,O PIASTRI,McLaren,8.0,0 days 00:01:21.231000,0 days 00:01:19.392000,0 days 00:01:11.938000,2023,Dutch Grand Prix,False
16,C LECLERC,Ferrari,9.0,0 days 00:01:22.019000,0 days 00:01:19.600000,0 days 00:01:12.665000,2023,Dutch Grand Prix,False
2,L SARGEANT,Williams,10.0,0 days 00:01:22.036000,0 days 00:01:20.067000,0 days 00:01:16.748000,2023,Dutch Grand Prix,False
18,L STROLL,Aston Martin,11.0,0 days 00:01:21.570000,0 days 00:01:20.121000,,2023,Dutch Grand Prix,False
10,P GASLY,Alpine,12.0,0 days 00:01:21.735000,0 days 00:01:20.128000,,2023,Dutch Grand Prix,False
44,L HAMILTON,Mercedes,13.0,0 days 00:01:21.919000,0 days 00:01:20.151000,,2023,Dutch Grand Prix,False
22,Y TSUNODA,AlphaTauri,14.0,0 days 00:01:21.781000,0 days 00:01:20.230000,,2023,Dutch Grand Prix,False
27,N HULKENBERG,Haas F1 Team,15.0,0 days 00:01:21.891000,0 days 00:01:20.250000,,2023,Dutch Grand Prix,False
24,G ZHOU,Alfa Romeo,16.0,0 days 00:01:22.067000,,,2023,Dutch Grand Prix,False
31,E OCON,Alpine,17.0,0 days 00:01:22.110000,,,2023,Dutch Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,18.0,0 days 00:01:22.192000,,,2023,Dutch Grand Prix,False
77,V BOTTAS,Alfa Romeo,19.0,0 days 00:01:22.260000,,,2023,Dutch Grand Prix,False
40,L LAWSON,AlphaTauri,20.0,0 days 00:01:23.420000,,,2023,Dutch Grand Prix,False
55,C SAINZ,Ferrari,1.0,0 days 00:01:21.965000,0 days 00:01:20.991000,0 days 00:01:20.294000,2023,Italian Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,2.0,0 days 00:01:21.573000,0 days 00:01:20.937000,0 days 00:01:20.307000,2023,Italian Grand Prix,False
16,C LECLERC,Ferrari,3.0,0 days 00:01:21.788000,0 days 00:01:20.977000,0 days 00:01:20.361000,2023,Italian Grand Prix,False
63,G RUSSELL,Mercedes,4.0,0 days 00:01:22.148000,0 days 00:01:21.382000,0 days 00:01:20.671000,2023,Italian Grand Prix,False
11,S PEREZ,Red Bull Racing,5.0,0 days 00:01:21.911000,0 days 00:01:21.240000,0 days 00:01:20.688000,2023,Italian Grand Prix,False
23,A ALBON,Williams,6.0,0 days 00:01:21.661000,0 days 00:01:21.272000,0 days 00:01:20.760000,2023,Italian Grand Prix,False
81,O PIASTRI,McLaren,7.0,0 days 00:01:22.106000,0 days 00:01:21.527000,0 days 00:01:20.785000,2023,Italian Grand Prix,False
44,L HAMILTON,Mercedes,8.0,0 days 00:01:21.977000,0 days 00:01:21.369000,0 days 00:01:20.820000,2023,Italian Grand Prix,False
4,L NORRIS,McLaren,9.0,0 days 00:01:21.995000,0 days 00:01:21.581000,0 days 00:01:20.979000,2023,Italian Grand Prix,False
14,F ALONSO,Aston Martin,10.0,0 days 00:01:22.043000,0 days 00:01:21.543000,0 days 00:01:21.417000,2023,Italian Grand Prix,False
22,Y TSUNODA,AlphaTauri,11.0,0 days 00:01:21.852000,0 days 00:01:21.594000,,2023,Italian Grand Prix,False
40,L LAWSON,AlphaTauri,12.0,0 days 00:01:22.112000,0 days 00:01:21.758000,,2023,Italian Grand Prix,False
27,N HULKENBERG,Haas F1 Team,13.0,0 days 00:01:22.343000,0 days 00:01:21.776000,,2023,Italian Grand Prix,False
77,V BOTTAS,Alfa Romeo,14.0,0 days 00:01:22.249000,0 days 00:01:21.940000,,2023,Italian Grand Prix,False
2,L SARGEANT,Williams,15.0,0 days 00:01:21.930000,0 days 00:01:21.944000,,2023,Italian Grand Prix,False
24,G ZHOU,Alfa Romeo,16.0,0 days 00:01:22.390000,,,2023,Italian Grand Prix,False
10,P GASLY,Alpine,17.0,0 days 00:01:22.545000,,,2023,Italian Grand Prix,False
31,E OCON,Alpine,18.0,0 days 00:01:22.548000,,,2023,Italian Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,19.0,0 days 00:01:22.592000,,,2023,Italian Grand Prix,False
18,L STROLL,Aston Martin,20.0,0 days 00:01:22.860000,,,2023,Italian Grand Prix,False
55,C SAINZ,Ferrari,1.0,0 days 00:01:32.339000,0 days 00:01:31.439000,0 days 00:01:30.984000,2023,Singapore Grand Prix,False
63,G RUSSELL,Mercedes,2.0,0 days 00:01:32.331000,0 days 00:01:31.743000,0 days 00:01:31.056000,2023,Singapore Grand Prix,False
16,C LECLERC,Ferrari,3.0,0 days 00:01:32.406000,0 days 00:01:32.012000,0 days 00:01:31.063000,2023,Singapore Grand Prix,False
4,L NORRIS,McLaren,4.0,0 days 00:01:32.483000,0 days 00:01:31.951000,0 days 00:01:31.270000,2023,Singapore Grand Prix,False
44,L HAMILTON,Mercedes,5.0,0 days 00:01:32.651000,0 days 00:01:32.019000,0 days 00:01:31.485000,2023,Singapore Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,6.0,0 days 00:01:32.242000,0 days 00:01:31.892000,0 days 00:01:31.575000,2023,Singapore Grand Prix,False
14,F ALONSO,Aston Martin,7.0,0 days 00:01:32.584000,0 days 00:01:31.835000,0 days 00:01:31.615000,2023,Singapore Grand Prix,False
31,E OCON,Alpine,8.0,0 days 00:01:32.369000,0 days 00:01:32.089000,0 days 00:01:31.673000,2023,Singapore Grand Prix,False
27,N HULKENBERG,Haas F1 Team,9.0,0 days 00:01:32.100000,0 days 00:01:31.994000,0 days 00:01:31.808000,2023,Singapore Grand Prix,False
40,L LAWSON,AlphaTauri,10.0,0 days 00:01:32.215000,0 days 00:01:32.166000,0 days 00:01:32.268000,2023,Singapore Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,11.0,0 days 00:01:32.398000,0 days 00:01:32.173000,,2023,Singapore Grand Prix,False
10,P GASLY,Alpine,12.0,0 days 00:01:32.452000,0 days 00:01:32.274000,,2023,Singapore Grand Prix,False
11,S PEREZ,Red Bull Racing,13.0,0 days 00:01:32.099000,0 days 00:01:32.310000,,2023,Singapore Grand Prix,False
23,A ALBON,Williams,14.0,0 days 00:01:32.668000,0 days 00:01:33.719000,,2023,Singapore Grand Prix,False
22,Y TSUNODA,AlphaTauri,15.0,0 days 00:01:31.991000,,,2023,Singapore Grand Prix,False
77,V BOTTAS,Alfa Romeo,16.0,0 days 00:01:32.809000,,,2023,Singapore Grand Prix,False
81,O PIASTRI,McLaren,17.0,0 days 00:01:32.902000,,,2023,Singapore Grand Prix,False
2,L SARGEANT,Williams,18.0,0 days 00:01:33.252000,,,2023,Singapore Grand Prix,False
24,G ZHOU,Alfa Romeo,19.0,0 days 00:01:33.258000,,,2023,Singapore Grand Prix,False
18,L STROLL,Aston Martin,20.0,0 days 00:01:33.397000,,,2023,Singapore Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,1.0,0 days 00:01:29.878000,0 days 00:01:29.964000,0 days 00:01:28.877000,2023,Japanese Grand Prix,False
81,O PIASTRI,McLaren,2.0,0 days 00:01:30.439000,0 days 00:01:30.122000,0 days 00:01:29.458000,2023,Japanese Grand Prix,False
4,L NORRIS,McLaren,3.0,0 days 00:01:30.063000,0 days 00:01:30.296000,0 days 00:01:29.493000,2023,Japanese Grand Prix,False
16,C LECLERC,Ferrari,4.0,0 days 00:01:30.393000,0 days 00:01:29.940000,0 days 00:01:29.542000,2023,Japanese Grand Prix,False
11,S PEREZ,Red Bull Racing,5.0,0 days 00:01:30.652000,0 days 00:01:29.965000,0 days 00:01:29.650000,2023,Japanese Grand Prix,False
55,C SAINZ,Ferrari,6.0,0 days 00:01:30.651000,0 days 00:01:30.067000,0 days 00:01:29.850000,2023,Japanese Grand Prix,False
44,L HAMILTON,Mercedes,7.0,0 days 00:01:30.811000,0 days 00:01:30.040000,0 days 00:01:29.908000,2023,Japanese Grand Prix,False
63,G RUSSELL,Mercedes,8.0,0 days 00:01:30.811000,0 days 00:01:30.268000,0 days 00:01:30.219000,2023,Japanese Grand Prix,False
22,Y TSUNODA,AlphaTauri,9.0,0 days 00:01:30.733000,0 days 00:01:30.204000,0 days 00:01:30.303000,2023,Japanese Grand Prix,False
14,F ALONSO,Aston Martin,10.0,0 days 00:01:30.971000,0 days 00:01:30.465000,0 days 00:01:30.560000,2023,Japanese Grand Prix,False
40,L LAWSON,AlphaTauri,11.0,0 days 00:01:30.425000,0 days 00:01:30.508000,,2023,Japanese Grand Prix,False
10,P GASLY,Alpine,12.0,0 days 00:01:30.843000,0 days 00:01:30.509000,,2023,Japanese Grand Prix,False
23,A ALBON,Williams,13.0,0 days 00:01:30.941000,0 days 00:01:30.537000,,2023,Japanese Grand Prix,False
31,E OCON,Alpine,14.0,0 days 00:01:30.960000,0 days 00:01:30.586000,,2023,Japanese Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,15.0,0 days 00:01:30.976000,0 days 00:01:30.665000,,2023,Japanese Grand Prix,False
77,V BOTTAS,Alfa Romeo,16.0,0 days 00:01:31.049000,,,2023,Japanese Grand Prix,False
18,L STROLL,Aston Martin,17.0,0 days 00:01:31.181000,,,2023,Japanese Grand Prix,False
27,N HULKENBERG,Haas F1 Team,18.0,0 days 00:01:31.299000,,,2023,Japanese Grand Prix,False
24,G ZHOU,Alfa Romeo,19.0,0 days 00:01:31.398000,,,2023,Japanese Grand Prix,False
2,L SARGEANT,Williams,20.0,,,,2023,Japanese Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,1.0,0 days 00:01:25.007000,0 days 00:01:24.483000,0 days 00:01:23.778000,2023,Qatar Grand Prix,False
63,G RUSSELL,Mercedes,2.0,0 days 00:01:25.334000,0 days 00:01:24.827000,0 days 00:01:24.219000,2023,Qatar Grand Prix,False
44,L HAMILTON,Mercedes,3.0,0 days 00:01:26.076000,0 days 00:01:24.381000,0 days 00:01:24.305000,2023,Qatar Grand Prix,False
14,F ALONSO,Aston Martin,4.0,0 days 00:01:25.223000,0 days 00:01:25.241000,0 days 00:01:24.369000,2023,Qatar Grand Prix,False
16,C LECLERC,Ferrari,5.0,0 days 00:01:25.452000,0 days 00:01:25.079000,0 days 00:01:24.424000,2023,Qatar Grand Prix,False
81,O PIASTRI,McLaren,6.0,0 days 00:01:25.266000,0 days 00:01:24.724000,0 days 00:01:24.540000,2023,Qatar Grand Prix,False
10,P GASLY,Alpine,7.0,0 days 00:01:25.566000,0 days 00:01:24.918000,0 days 00:01:24.553000,2023,Qatar Grand Prix,False
31,E OCON,Alpine,8.0,0 days 00:01:25.711000,0 days 00:01:24.928000,0 days 00:01:24.763000,2023,Qatar Grand Prix,False
77,V BOTTAS,Alfa Romeo,9.0,0 days 00:01:26.038000,0 days 00:01:25.297000,0 days 00:01:25.058000,2023,Qatar Grand Prix,False
4,L NORRIS,McLaren,10.0,0 days 00:01:25.131000,0 days 00:01:24.685000,,2023,Qatar Grand Prix,False
22,Y TSUNODA,AlphaTauri,11.0,0 days 00:01:26.058000,0 days 00:01:25.301000,,2023,Qatar Grand Prix,False
55,C SAINZ,Ferrari,12.0,0 days 00:01:25.808000,0 days 00:01:25.328000,,2023,Qatar Grand Prix,False
11,S PEREZ,Red Bull Racing,13.0,0 days 00:01:25.991000,0 days 00:01:25.462000,,2023,Qatar Grand Prix,False
23,A ALBON,Williams,14.0,0 days 00:01:26.118000,0 days 00:01:25.707000,,2023,Qatar Grand Prix,False
27,N HULKENBERG,Haas F1 Team,15.0,0 days 00:01:25.904000,0 days 00:01:25.783000,,2023,Qatar Grand Prix,False
2,L SARGEANT,Williams,16.0,0 days 00:01:26.210000,,,2023,Qatar Grand Prix,False
18,L STROLL,Aston Martin,17.0,0 days 00:01:26.345000,,,2023,Qatar Grand Prix,False
40,L LAWSON,AlphaTauri,18.0,0 days 00:01:26.635000,,,2023,Qatar Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,19.0,0 days 00:01:27.046000,,,2023,Qatar Grand Prix,False
24,G ZHOU,Alfa Romeo,20.0,0 days 00:01:27.432000,,,2023,Qatar Grand Prix,False
16,C LECLERC,Ferrari,1.0,0 days 00:01:36.061000,0 days 00:01:35.004000,0 days 00:01:34.723000,2023,United States Grand Prix,False
4,L NORRIS,McLaren,2.0,0 days 00:01:35.110000,0 days 00:01:35.441000,0 days 00:01:34.853000,2023,United States Grand Prix,False
44,L HAMILTON,Mercedes,3.0,0 days 00:01:35.091000,0 days 00:01:35.240000,0 days 00:01:34.862000,2023,United States Grand Prix,False
55,C SAINZ,Ferrari,4.0,0 days 00:01:35.824000,0 days 00:01:35.302000,0 days 00:01:34.945000,2023,United States Grand Prix,False
63,G RUSSELL,Mercedes,5.0,0 days 00:01:36.165000,0 days 00:01:35.606000,0 days 00:01:35.079000,2023,United States Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,6.0,0 days 00:01:35.346000,0 days 00:01:35.008000,0 days 00:01:35.081000,2023,United States Grand Prix,False
10,P GASLY,Alpine,7.0,0 days 00:01:36.158000,0 days 00:01:35.496000,0 days 00:01:35.089000,2023,United States Grand Prix,False
31,E OCON,Alpine,8.0,0 days 00:01:36.131000,0 days 00:01:35.413000,0 days 00:01:35.154000,2023,United States Grand Prix,False
11,S PEREZ,Red Bull Racing,9.0,0 days 00:01:35.989000,0 days 00:01:35.679000,0 days 00:01:35.173000,2023,United States Grand Prix,False
81,O PIASTRI,McLaren,10.0,0 days 00:01:36.064000,0 days 00:01:35.576000,0 days 00:01:35.467000,2023,United States Grand Prix,False
22,Y TSUNODA,AlphaTauri,11.0,0 days 00:01:35.913000,0 days 00:01:35.697000,,2023,United States Grand Prix,False
24,G ZHOU,Alfa Romeo,12.0,0 days 00:01:36.052000,0 days 00:01:35.698000,,2023,United States Grand Prix,False
77,V BOTTAS,Alfa Romeo,13.0,0 days 00:01:36.082000,0 days 00:01:35.858000,,2023,United States Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,14.0,0 days 00:01:36.009000,0 days 00:01:35.880000,,2023,United States Grand Prix,False
3,D RICCIARDO,AlphaTauri,15.0,0 days 00:01:36.213000,0 days 00:01:35.974000,,2023,United States Grand Prix,False
27,N HULKENBERG,Haas F1 Team,16.0,0 days 00:01:36.235000,,,2023,United States Grand Prix,False
14,F ALONSO,Aston Martin,17.0,0 days 00:01:36.268000,,,2023,United States Grand Prix,False
23,A ALBON,Williams,18.0,0 days 00:01:36.315000,,,2023,United States Grand Prix,False
18,L STROLL,Aston Martin,19.0,0 days 00:01:36.589000,,,2023,United States Grand Prix,False
2,L SARGEANT,Williams,20.0,0 days 00:01:36.827000,,,2023,United States Grand Prix,False
16,C LECLERC,Ferrari,1.0,0 days 00:01:18.401000,0 days 00:01:17.901000,0 days 00:01:17.166000,2023,Mexico City Grand Prix,False
55,C SAINZ,Ferrari,2.0,0 days 00:01:18.755000,0 days 00:01:18.382000,0 days 00:01:17.233000,2023,Mexico City Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,3.0,0 days 00:01:18.099000,0 days 00:01:17.625000,0 days 00:01:17.263000,2023,Mexico City Grand Prix,False
3,D RICCIARDO,AlphaTauri,4.0,0 days 00:01:18.341000,0 days 00:01:17.706000,0 days 00:01:17.382000,2023,Mexico City Grand Prix,False
11,S PEREZ,Red Bull Racing,5.0,0 days 00:01:18.553000,0 days 00:01:18.124000,0 days 00:01:17.423000,2023,Mexico City Grand Prix,False
44,L HAMILTON,Mercedes,6.0,0 days 00:01:18.677000,0 days 00:01:17.571000,0 days 00:01:17.454000,2023,Mexico City Grand Prix,False
81,O PIASTRI,McLaren,7.0,0 days 00:01:18.241000,0 days 00:01:17.874000,0 days 00:01:17.623000,2023,Mexico City Grand Prix,False
63,G RUSSELL,Mercedes,8.0,0 days 00:01:18.893000,0 days 00:01:17.673000,0 days 00:01:17.674000,2023,Mexico City Grand Prix,False
77,V BOTTAS,Alfa Romeo,9.0,0 days 00:01:18.429000,0 days 00:01:18.016000,0 days 00:01:18.032000,2023,Mexico City Grand Prix,False
24,G ZHOU,Alfa Romeo,10.0,0 days 00:01:19.016000,0 days 00:01:18.440000,0 days 00:01:18.050000,2023,Mexico City Grand Prix,False
10,P GASLY,Alpine,11.0,0 days 00:01:18.945000,0 days 00:01:18.521000,,2023,Mexico City Grand Prix,False
27,N HULKENBERG,Haas F1 Team,12.0,0 days 00:01:18.969000,0 days 00:01:18.524000,,2023,Mexico City Grand Prix,False
14,F ALONSO,Aston Martin,13.0,0 days 00:01:18.848000,0 days 00:01:18.738000,,2023,Mexico City Grand Prix,False
23,A ALBON,Williams,14.0,0 days 00:01:18.828000,0 days 00:01:19.147000,,2023,Mexico City Grand Prix,False
22,Y TSUNODA,AlphaTauri,15.0,0 days 00:01:18.890000,,,2023,Mexico City Grand Prix,False
31,E OCON,Alpine,16.0,0 days 00:01:19.080000,,,2023,Mexico City Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,17.0,0 days 00:01:19.163000,,,2023,Mexico City Grand Prix,False
18,L STROLL,Aston Martin,18.0,0 days 00:01:19.227000,,,2023,Mexico City Grand Prix,False
4,L NORRIS,McLaren,19.0,0 days 00:01:21.554000,,,2023,Mexico City Grand Prix,False
2,L SARGEANT,Williams,20.0,,,,2023,Mexico City Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,1.0,0 days 00:01:10.436000,0 days 00:01:10.162000,0 days 00:01:10.727000,2023,São Paulo Grand Prix,False
16,C LECLERC,Ferrari,2.0,0 days 00:01:10.472000,0 days 00:01:10.303000,0 days 00:01:11.021000,2023,São Paulo Grand Prix,False
18,L STROLL,Aston Martin,3.0,0 days 00:01:10.551000,0 days 00:01:10.375000,0 days 00:01:11.344000,2023,São Paulo Grand Prix,False
14,F ALONSO,Aston Martin,4.0,0 days 00:01:10.557000,0 days 00:01:10.237000,0 days 00:01:11.387000,2023,São Paulo Grand Prix,False
44,L HAMILTON,Mercedes,5.0,0 days 00:01:10.604000,0 days 00:01:10.266000,0 days 00:01:11.469000,2023,São Paulo Grand Prix,False
63,G RUSSELL,Mercedes,6.0,0 days 00:01:10.340000,0 days 00:01:10.316000,0 days 00:01:11.590000,2023,São Paulo Grand Prix,False
4,L NORRIS,McLaren,7.0,0 days 00:01:10.623000,0 days 00:01:10.021000,0 days 00:01:11.987000,2023,São Paulo Grand Prix,False
55,C SAINZ,Ferrari,8.0,0 days 00:01:10.624000,0 days 00:01:10.254000,0 days 00:01:11.989000,2023,São Paulo Grand Prix,False
11,S PEREZ,Red Bull Racing,9.0,0 days 00:01:10.668000,0 days 00:01:10.219000,0 days 00:01:12.321000,2023,São Paulo Grand Prix,False
81,O PIASTRI,McLaren,10.0,0 days 00:01:10.519000,0 days 00:01:10.330000,,2023,São Paulo Grand Prix,False
27,N HULKENBERG,Haas F1 Team,11.0,0 days 00:01:10.475000,0 days 00:01:10.547000,,2023,São Paulo Grand Prix,False
31,E OCON,Alpine,12.0,0 days 00:01:10.763000,0 days 00:01:10.562000,,2023,São Paulo Grand Prix,False
10,P GASLY,Alpine,13.0,0 days 00:01:10.793000,0 days 00:01:10.567000,,2023,São Paulo Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,14.0,0 days 00:01:10.602000,0 days 00:01:10.723000,,2023,São Paulo Grand Prix,False
23,A ALBON,Williams,15.0,0 days 00:01:10.621000,0 days 00:01:10.840000,,2023,São Paulo Grand Prix,False
22,Y TSUNODA,AlphaTauri,16.0,0 days 00:01:10.837000,,,2023,São Paulo Grand Prix,False
3,D RICCIARDO,AlphaTauri,17.0,0 days 00:01:10.843000,,,2023,São Paulo Grand Prix,False
77,V BOTTAS,Alfa Romeo,18.0,0 days 00:01:10.955000,,,2023,São Paulo Grand Prix,False
2,L SARGEANT,Williams,19.0,0 days 00:01:11.035000,,,2023,São Paulo Grand Prix,False
24,G ZHOU,Alfa Romeo,20.0,0 days 00:01:11.275000,,,2023,São Paulo Grand Prix,False
16,C LECLERC,Ferrari,1.0,0 days 00:01:33.617000,0 days 00:01:32.775000,0 days 00:01:32.726000,2023,Las Vegas Grand Prix,False
55,C SAINZ,Ferrari,2.0,0 days 00:01:33.851000,0 days 00:01:33.338000,0 days 00:01:32.770000,2023,Las Vegas Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,3.0,0 days 00:01:34.190000,0 days 00:01:33.572000,0 days 00:01:33.104000,2023,Las Vegas Grand Prix,False
63,G RUSSELL,Mercedes,4.0,0 days 00:01:34.137000,0 days 00:01:33.351000,0 days 00:01:33.112000,2023,Las Vegas Grand Prix,False
10,P GASLY,Alpine,5.0,0 days 00:01:34.272000,0 days 00:01:33.494000,0 days 00:01:33.239000,2023,Las Vegas Grand Prix,False
23,A ALBON,Williams,6.0,0 days 00:01:34.634000,0 days 00:01:33.588000,0 days 00:01:33.323000,2023,Las Vegas Grand Prix,False
2,L SARGEANT,Williams,7.0,0 days 00:01:34.525000,0 days 00:01:33.733000,0 days 00:01:33.513000,2023,Las Vegas Grand Prix,False
77,V BOTTAS,Alfa Romeo,8.0,0 days 00:01:34.305000,0 days 00:01:33.809000,0 days 00:01:33.525000,2023,Las Vegas Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,9.0,0 days 00:01:34.337000,0 days 00:01:33.664000,0 days 00:01:33.537000,2023,Las Vegas Grand Prix,False
14,F ALONSO,Aston Martin,10.0,0 days 00:01:34.422000,0 days 00:01:33.617000,0 days 00:01:33.555000,2023,Las Vegas Grand Prix,False
44,L HAMILTON,Mercedes,11.0,0 days 00:01:34.307000,0 days 00:01:33.837000,,2023,Las Vegas Grand Prix,False
11,S PEREZ,Red Bull Racing,12.0,0 days 00:01:34.574000,0 days 00:01:33.855000,,2023,Las Vegas Grand Prix,False
27,N HULKENBERG,Haas F1 Team,13.0,0 days 00:01:34.265000,0 days 00:01:33.979000,,2023,Las Vegas Grand Prix,False
18,L STROLL,Aston Martin,14.0,0 days 00:01:34.504000,0 days 00:01:34.199000,,2023,Las Vegas Grand Prix,False
3,D RICCIARDO,AlphaTauri,15.0,0 days 00:01:34.683000,0 days 00:01:34.308000,,2023,Las Vegas Grand Prix,False
4,L NORRIS,McLaren,16.0,0 days 00:01:34.703000,,,2023,Las Vegas Grand Prix,False
31,E OCON,Alpine,17.0,0 days 00:01:34.834000,,,2023,Las Vegas Grand Prix,False
24,G ZHOU,Alfa Romeo,18.0,0 days 00:01:34.849000,,,2023,Las Vegas Grand Prix,False
81,O PIASTRI,McLaren,19.0,0 days 00:01:34.850000,,,2023,Las Vegas Grand Prix,False
